 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 128	-0.062	-0.009	-0.012	 0.016	 0.070	 0.083	-0.057	 0.029	 0.185	 0.183	 0.188	 0.174	 0.036	 0.045	 0.050	 0.042	  7805	  5944	  7806	  7119	  7806	   02:30
 129	-0.021	-0.055	 0.022	 0.043	-0.074	 0.045	-0.001	-0.042	 0.197	 0.182	 0.181	 0.176	 0.050	 0.042	 0.050	 0.048	  6197	  7630	  7686	  6951	  7686	   02:33
 130	-0.058	-0.027	-0.018	 0.005	 0.036	 0.117	 0.042	 0.031	 0.195	 0.179	 0.189	 0.180	 0.046	 0.049	 0.047	 0.044	  7101	  6704	  7539	  7099	  7539	   02:29
 131	-0.007	-0.120	 0.031	 0.058	 0.029	 0.010	 0.031	 0.007	 0.190	 0.184	 0.179	 0.164	 0.046	 0.052	 0.047	 0.047	  4707	  8912	  7665	  7018	  8912	   02:45
 132	-0.041	 0.009	-0.018	-0.001	-0.119	 0.045	 0.005	-0.029	 0.174	 0.173	 0.185	 0.163	 0.049	 0.041	 0.045	 0.045	  8001	  5715	  7274	  7620	  8001	   02:45
 133	 0.046	-0.050	 0.013	-0.051	-0.063	-0.070	-0.040	-0.048	 0.167	 0.176	 0.157	 0.184	 0.047	 0.056	 0.040	 0.047	  4788	  7630	  7399	  8451	  8451	   02:42
 134	-0.103	-0.078	-0.009	 0.053	-0.025	 0.070	-0.066	 0.018	 0.189	 0.197	 0.170	 0.177	 0.045	 0.049	 0.050	 0.044	  7815	  6865	  8290	  5686	  8290	   02:37
 135	-0.018	-0.003	-0.076	 0.001	 0.078	-0.021	 0.059	-0.008	 0.179	 0.176	 0.162	 0.186	 0.042	 0.040	 0.034	 0.046	  6262	  5884	 10138	  6284	 10138	   02:43
 136	 0.004	 0.027	-0.032	-0.050	-0.000	 0.095	-0.002	-0.046	 0.201	 0.176	 0.189	 0.181	 0.046	 0.043	 0.045	 0.053	  6212	  6318	  7365	  8444	  8444	   02:41
 137	-0.065	-0.011	-0.002	-0.062	 0.002	-0.012	 0.016	 0.034	 0.178	 0.169	 0.173	 0.163	 0.048	 0.057	 0.045	 0.046	  7498	  5483	  6201	  9029	  9029	   02:27
 138	-0.047	-0.150	 0.016	 0.091	 0.037	 0.057	-0.000	 0.037	 0.163	 0.175	 0.181	 0.182	 0.043	 0.041	 0.043	 0.043	  5844	  9302	  8378	  5373	  9302	   02:47
 139	 0.016	 0.080	 0.090	 0.024	-0.043	 0.031	-0.078	-0.035	 0.195	 0.161	 0.168	 0.178	 0.048	 0.045	 0.044	 0.047	  7244	  6026	  6626	  8533	  8533	   02:37
 140	 0.014	-0.048	 0.034	-0.080	-0.019	-0.028	 0.025	 0.005	 0.177	 0.178	 0.183	 0.171	 0.043	 0.044	 0.042	 0.046	  5571	  7270	  5497	 10095	 10095	   02:43
 141	 0.008	-0.073	-0.085	 0.023	 0.019	 0.032	 0.061	-0.099	 0.162	 0.184	 0.171	 0.177	 0.045	 0.042	 0.048	 0.051	  5044	  7302	 10150	  5883	 10150	   02:39
 142	 0.023	 0.036	-0.041	 0.034	-0.006	 0.093	 0.007	 0.063	 0.187	 0.178	 0.168	 0.172	 0.048	 0.041	 0.042	 0.044	  6616	  6503	  9137	  6199	  9137	   02:41
 143	-0.028	 0.026	-0.039	 0.057	-0.009	 0.075	-0.003	 0.035	 0.186	 0.184	 0.175	 0.184	 0.051	 0.046	 0.049	 0.040	  7603	  5832	  9355	  5609	  9355	   02:31
 144	-0.031	 0.116	-0.030	-0.047	-0.027	 0.022	-0.038	 0.002	 0.186	 0.185	 0.185	 0.178	 0.048	 0.041	 0.050	 0.049	  8865	  3175	  7482	  8762	  8865	   02:39
 145	 0.004	 0.043	 0.065	 0.032	 0.082	-0.051	 0.086	-0.067	 0.187	 0.177	 0.184	 0.161	 0.051	 0.043	 0.051	 0.050	  6605	  5220	  7095	  9311	  9311	   02:35
 146	 0.010	-0.011	-0.080	-0.021	-0.034	-0.071	 0.051	 0.002	 0.181	 0.196	 0.174	 0.174	 0.041	 0.045	 0.041	 0.042	  5822	  6120	  9521	  7142	  9521	   02:39
 147	 0.034	-0.059	-0.166	-0.074	-0.017	-0.047	-0.068	 0.008	 0.180	 0.168	 0.169	 0.190	 0.053	 0.042	 0.043	 0.044	  4038	  7934	 10467	  5925	 10467	   02:41
 148	-0.038	 0.014	-0.037	 0.039	 0.033	-0.056	-0.039	-0.007	 0.176	 0.187	 0.178	 0.179	 0.051	 0.046	 0.040	 0.041	  7570	  5235	  9212	  6478	  9212	   02:29
 149	 0.018	 0.024	 0.095	-0.035	-0.003	-0.045	 0.021	 0.047	 0.170	 0.194	 0.173	 0.195	 0.038	 0.051	 0.047	 0.043	  7398	  5807	  5575	  9713	  9713	   02:37
 150	-0.023	-0.028	-0.044	-0.006	-0.041	-0.008	-0.045	 0.043	 0.181	 0.185	 0.170	 0.177	 0.054	 0.036	 0.051	 0.045	  6606	  6478	  8448	  6888	  8448	   02:33
 151	-0.057	-0.044	 0.020	-0.033	-0.016	 0.008	 0.056	-0.131	 0.181	 0.175	 0.179	 0.190	 0.041	 0.040	 0.042	 0.048	  6673	  6292	  7027	  8617	  8617	   02:31
 152	 0.067	-0.051	-0.039	-0.010	 0.035	-0.037	-0.023	 0.068	 0.204	 0.175	 0.183	 0.193	 0.041	 0.044	 0.044	 0.051	  3707	  8984	  8731	  7101	  8984	   02:40
 153	-0.050	 0.030	 0.080	 0.015	 0.014	 0.060	 0.010	 0.108	 0.175	 0.184	 0.170	 0.170	 0.049	 0.048	 0.046	 0.038	  8961	  5178	  5836	  8654	  8961	   02:38
 154	 0.081	 0.025	-0.054	 0.022	 0.007	-0.022	-0.099	 0.066	 0.175	 0.186	 0.178	 0.167	 0.046	 0.043	 0.044	 0.047	  5663	  7148	  9089	  6714	  9089	   02:42
 155	-0.001	-0.046	 0.075	 0.042	-0.083	-0.020	-0.022	 0.011	 0.180	 0.187	 0.174	 0.159	 0.046	 0.037	 0.044	 0.040	  6694	  7331	  6418	  8281	  8281	   02:37
 156	 0.016	-0.026	 0.026	-0.023	-0.046	-0.025	 0.049	-0.059	 0.182	 0.172	 0.189	 0.188	 0.048	 0.047	 0.045	 0.047	  5627	  7054	  6976	  8668	  8668	   02:33
 157	-0.009	-0.038	 0.057	 0.075	 0.030	-0.046	 0.065	-0.022	 0.182	 0.148	 0.184	 0.173	 0.044	 0.039	 0.042	 0.046	  5613	  7798	  7705	  7426	  7798	   03:30
 158	 0.013	-0.039	 0.058	-0.044	-0.013	 0.009	-0.052	-0.053	 0.185	 0.176	 0.192	 0.157	 0.045	 0.051	 0.043	 0.049	  5605	  7433	  5200	 10085	 10085	   02:41
 159	-0.031	-0.021	 0.009	-0.063	-0.099	-0.030	 0.070	-0.011	 0.173	 0.177	 0.179	 0.188	 0.039	 0.044	 0.045	 0.050	  7304	  5913	  6623	  8772	  8772	   02:36
 160	-0.075	 0.020	 0.028	 0.035	-0.043	 0.043	 0.078	 0.026	 0.186	 0.177	 0.195	 0.193	 0.050	 0.042	 0.044	 0.043	  8810	  5214	  7235	  7359	  8810	   02:49
 161	-0.055	 0.040	-0.023	-0.052	-0.029	-0.011	-0.063	 0.079	 0.196	 0.188	 0.173	 0.182	 0.043	 0.051	 0.048	 0.047	  8184	  4816	  7225	  8209	  8209	   02:34
 162	-0.016	 0.029	-0.021	-0.071	 0.050	-0.016	-0.009	 0.024	 0.176	 0.173	 0.178	 0.174	 0.047	 0.046	 0.036	 0.046	  7149	  5276	  6952	  9091	  9091	   02:38
 163	 0.038	 0.034	-0.001	 0.040	 0.017	-0.031	-0.049	-0.003	 0.180	 0.192	 0.176	 0.187	 0.044	 0.049	 0.042	 0.049	  6579	  6180	  8816	  6829	  8816	   02:33
 164	-0.005	-0.031	 0.011	-0.097	-0.011	 0.085	 0.040	-0.015	 0.175	 0.174	 0.172	 0.171	 0.039	 0.045	 0.038	 0.041	  6203	  6873	  5753	  9757	  9757	   02:47
 165	 0.029	-0.003	 0.048	 0.076	 0.047	-0.060	-0.016	 0.019	 0.172	 0.157	 0.177	 0.185	 0.050	 0.037	 0.044	 0.048	  5797	  7468	  8296	  6962	  8296	   02:54
 166	 0.022	-0.012	 0.042	-0.040	 0.001	-0.057	 0.024	 0.056	 0.158	 0.180	 0.187	 0.170	 0.043	 0.045	 0.044	 0.040	  6539	  6571	  5819	  9679	  9679	   02:47
 167	-0.043	 0.017	 0.035	-0.025	-0.022	 0.081	 0.022	-0.007	 0.184	 0.188	 0.191	 0.174	 0.044	 0.047	 0.046	 0.040	  8028	  5446	  5975	  9049	  9049	   02:31
 168	 0.027	 0.005	-0.013	-0.059	 0.016	-0.043	 0.043	-0.025	 0.178	 0.168	 0.172	 0.175	 0.043	 0.044	 0.050	 0.049	  5474	  6410	  7482	  8916	  8916	   02:47
 169	 0.006	-0.025	-0.025	-0.004	 0.001	 0.056	 0.094	 0.045	 0.168	 0.178	 0.193	 0.181	 0.040	 0.040	 0.054	 0.048	  6367	  6778	  7840	  7474	  7840	   03:22
 170	-0.069	 0.013	 0.087	-0.026	-0.078	-0.030	 0.026	 0.027	 0.182	 0.188	 0.173	 0.167	 0.047	 0.043	 0.046	 0.044	  8938	  4813	  5005	  9801	  9801	   02:39
 171	-0.006	-0.045	 0.033	-0.024	-0.041	 0.021	-0.032	 0.061	 0.177	 0.201	 0.178	 0.180	 0.046	 0.046	 0.039	 0.033	  6856	  6867	  6442	  8509	  8509	   02:33
 172	 0.006	-0.057	 0.060	-0.045	-0.039	 0.027	-0.008	-0.083	 0.172	 0.163	 0.179	 0.184	 0.038	 0.044	 0.049	 0.049	  5547	  7842	  5804	  9285	  9285	   02:35
 173	-0.035	-0.070	 0.032	-0.005	-0.014	 0.053	 0.041	-0.020	 0.182	 0.194	 0.165	 0.191	 0.040	 0.039	 0.048	 0.049	  6533	  7108	  7295	  7584	  7584	   03:14
 174	-0.046	 0.011	 0.039	 0.038	 0.014	 0.026	-0.032	 0.010	 0.185	 0.181	 0.189	 0.178	 0.046	 0.043	 0.040	 0.042	  7900	  5790	  7157	  7682	  7900	   02:47
 175	-0.003	-0.002	-0.050	-0.064	-0.028	 0.088	 0.033	 0.046	 0.186	 0.173	 0.181	 0.182	 0.042	 0.047	 0.041	 0.039	  6409	  6611	  7511	  7958	  7958	   02:35
 176	-0.139	 0.057	-0.052	 0.052	 0.023	 0.102	 0.002	-0.022	 0.174	 0.159	 0.190	 0.180	 0.037	 0.042	 0.044	 0.042	 10029	  4183	  8886	  5752	 10029	   02:58
 177	 0.089	-0.049	-0.049	 0.021	 0.006	 0.036	-0.035	-0.036	 0.167	 0.181	 0.195	 0.174	 0.038	 0.052	 0.049	 0.047	  4120	  8613	  8837	  6741	  8837	   02:36
 178	-0.007	-0.001	-0.029	-0.042	 0.118	 0.012	 0.057	-0.044	 0.170	 0.169	 0.198	 0.187	 0.045	 0.037	 0.045	 0.047	  6343	  5705	  7701	  8729	  8729	   02:27
 179	-0.005	-0.014	-0.038	 0.049	 0.067	-0.084	 0.074	 0.041	 0.182	 0.181	 0.192	 0.179	 0.040	 0.053	 0.045	 0.044	  6003	  6558	  9259	  6721	  9259	   02:34
 180	 0.053	 0.060	-0.113	-0.079	-0.005	 0.024	-0.048	-0.049	 0.185	 0.180	 0.172	 0.168	 0.047	 0.043	 0.047	 0.039	  5754	  5414	  9144	  8165	  9144	   02:39
 181	 0.025	-0.032	-0.022	 0.028	 0.075	-0.130	-0.021	-0.123	 0.183	 0.188	 0.182	 0.171	 0.046	 0.053	 0.038	 0.039	  5128	  6610	  9165	  7617	  9165	   02:37
 182	-0.004	-0.101	-0.004	-0.018	-0.071	-0.058	 0.045	 0.023	 0.175	 0.187	 0.172	 0.179	 0.052	 0.051	 0.042	 0.036	  5385	  7803	  7568	  7771	  7803	   02:39
 183	 0.041	 0.095	 0.010	-0.043	-0.088	 0.136	-0.060	 0.037	 0.169	 0.183	 0.167	 0.185	 0.042	 0.041	 0.053	 0.038	  7966	  5427	  6900	  8290	  8290	   02:44
 184	 0.002	 0.106	-0.041	 0.030	 0.070	-0.064	-0.038	 0.115	 0.165	 0.191	 0.186	 0.182	 0.046	 0.050	 0.048	 0.053	  8553	  4240	  8917	  6994	  8917	   02:39
 185	 0.101	 0.019	-0.001	 0.029	-0.004	-0.034	-0.004	-0.055	 0.194	 0.176	 0.175	 0.179	 0.046	 0.050	 0.046	 0.044	  4148	  7718	  8987	  7443	  8987	   02:35
 186	-0.041	-0.062	 0.040	 0.006	-0.055	 0.047	 0.019	 0.038	 0.171	 0.178	 0.174	 0.195	 0.048	 0.043	 0.036	 0.042	  7304	  7290	  6794	  7361	  7361	   02:37
 187	 0.116	 0.047	-0.005	-0.057	-0.020	 0.035	 0.024	-0.057	 0.180	 0.183	 0.182	 0.183	 0.047	 0.042	 0.047	 0.045	  4684	  6775	  7616	  9359	  9359	   04:48
 188	-0.048	 0.016	 0.056	 0.055	 0.020	-0.025	-0.015	 0.043	 0.191	 0.193	 0.191	 0.198	 0.044	 0.037	 0.045	 0.046	  8189	  5533	  7408	  7486	  8189	   02:29
 189	 0.018	-0.037	-0.034	-0.027	 0.022	-0.023	-0.017	-0.017	 0.178	 0.179	 0.176	 0.172	 0.049	 0.041	 0.043	 0.041	  5333	  7113	  8120	  7866	  8120	   02:15
 190	-0.012	-0.065	 0.014	-0.110	-0.060	-0.006	-0.075	 0.099	 0.177	 0.184	 0.176	 0.180	 0.047	 0.044	 0.044	 0.052	  6251	  7342	  5323	  9604	  9604	   02:17
 191	-0.089	 0.032	-0.054	 0.011	 0.024	-0.050	 0.002	-0.036	 0.192	 0.180	 0.186	 0.172	 0.049	 0.046	 0.046	 0.048	  8234	  4186	  8750	  7127	  8750	   02:17
 192	-0.064	 0.051	-0.019	-0.055	 0.015	-0.007	-0.036	-0.002	 0.168	 0.195	 0.186	 0.167	 0.037	 0.040	 0.048	 0.044	  9100	  3395	  6799	  9212	  9212	   02:31
 193	 0.055	 0.024	 0.038	 0.035	-0.057	 0.005	-0.034	 0.021	 0.184	 0.169	 0.188	 0.194	 0.050	 0.043	 0.043	 0.047	  5963	  7368	  7636	  7459	  7636	   02:19
 194	-0.010	 0.052	 0.052	-0.020	 0.006	 0.038	-0.093	 0.036	 0.186	 0.172	 0.188	 0.187	 0.048	 0.036	 0.043	 0.043	  7773	  5725	  6357	  8814	  8814	   02:21
 195	 0.072	 0.038	-0.030	 0.009	 0.013	 0.023	-0.043	 0.098	 0.171	 0.170	 0.198	 0.185	 0.042	 0.048	 0.047	 0.046	  5992	  7125	  8108	  7288	  8108	   02:23
 196	-0.093	 0.054	-0.014	-0.009	 0.044	-0.075	 0.066	-0.005	 0.186	 0.171	 0.197	 0.168	 0.049	 0.044	 0.039	 0.041	  8674	  3797	  7370	  8673	  8674	   02:45
 197	 0.029	 0.027	-0.012	 0.064	 0.010	 0.054	 0.012	 0.012	 0.206	 0.184	 0.190	 0.178	 0.048	 0.041	 0.046	 0.050	  6048	  6959	  8853	  6483	  8853	   02:27
 198	 0.021	-0.032	-0.031	 0.018	 0.037	-0.002	 0.060	 0.062	 0.171	 0.179	 0.185	 0.172	 0.050	 0.048	 0.041	 0.049	  5682	  7212	  8362	  7119	  8362	   02:37
 199	-0.040	 0.013	-0.061	 0.067	-0.059	 0.029	-0.062	-0.081	 0.192	 0.174	 0.174	 0.193	 0.047	 0.051	 0.048	 0.046	  7164	  6233	 10248	  4723	 10248	   02:39
 200	 0.003	 0.059	 0.018	 0.062	-0.044	-0.009	-0.022	-0.067	 0.194	 0.167	 0.182	 0.176	 0.045	 0.047	 0.043	 0.046	  6979	  5837	  8463	  7102	  8463	   02:21
