 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 128	-0.013	-0.014	 0.025	 0.026	-0.034	 0.012	-0.020	-0.007	 0.079	 0.086	 0.088	 0.068	 0.043	 0.048	 0.045	 0.044	  7171	  6560	  6919	  7774	  7774	   04:00
 129	-0.006	 0.024	-0.022	 0.003	 0.008	-0.032	 0.003	 0.019	 0.086	 0.092	 0.098	 0.091	 0.047	 0.040	 0.039	 0.050	  7146	  5613	  8122	  7622	  8122	   03:40
 130	-0.016	-0.011	 0.009	-0.006	-0.003	-0.012	-0.002	 0.001	 0.080	 0.085	 0.068	 0.080	 0.047	 0.048	 0.043	 0.047	  6811	  6159	  7631	  7700	  7700	   03:22
 131	-0.021	-0.018	 0.008	-0.010	-0.010	-0.001	-0.028	-0.005	 0.066	 0.087	 0.079	 0.088	 0.044	 0.050	 0.041	 0.044	  7388	  6091	  7304	  7632	  7632	   03:42
 132	 0.019	 0.039	-0.001	-0.017	 0.009	-0.024	 0.016	 0.004	 0.091	 0.092	 0.098	 0.087	 0.051	 0.039	 0.047	 0.046	  6666	  5581	  7458	  8605	  8605	   03:48
 133	-0.016	-0.020	-0.004	 0.005	 0.005	-0.017	-0.021	 0.022	 0.073	 0.095	 0.075	 0.076	 0.042	 0.046	 0.040	 0.040	  7136	  6142	  7806	  7492	  7806	   03:30
 134	 0.015	-0.033	 0.023	 0.020	 0.029	-0.012	-0.005	-0.002	 0.075	 0.097	 0.097	 0.087	 0.046	 0.045	 0.041	 0.036	  6303	  6966	  7403	  7884	  7884	   03:12
 135	 0.010	 0.005	 0.014	 0.016	-0.015	 0.008	 0.018	-0.019	 0.064	 0.078	 0.078	 0.094	 0.042	 0.041	 0.058	 0.044	  6925	  6262	  7959	  7213	  7959	   04:51
 136	 0.011	 0.007	 0.014	-0.024	 0.005	 0.003	-0.024	-0.004	 0.087	 0.095	 0.071	 0.090	 0.043	 0.052	 0.052	 0.042	  6558	  6096	  7495	  8092	  8092	   03:32
 137	-0.022	-0.027	-0.017	 0.024	-0.011	 0.030	 0.008	 0.025	 0.067	 0.066	 0.106	 0.069	 0.041	 0.044	 0.039	 0.043	  7156	  7062	  7172	  7227	  7227	   03:38
 138	 0.020	 0.008	 0.018	 0.028	 0.010	-0.015	 0.016	 0.028	 0.087	 0.087	 0.082	 0.084	 0.042	 0.053	 0.041	 0.045	  6382	  6675	  7890	  7463	  7890	   03:38
 139	-0.000	 0.015	 0.022	 0.014	 0.018	 0.003	-0.007	 0.034	 0.068	 0.086	 0.083	 0.078	 0.040	 0.045	 0.045	 0.049	  7495	  5867	  7254	  7892	  7892	   03:40
 140	-0.008	-0.003	 0.022	 0.020	 0.003	 0.040	 0.028	-0.016	 0.088	 0.090	 0.068	 0.078	 0.045	 0.045	 0.045	 0.052	  6763	  6298	  7788	  7416	  7788	   04:04
 141	 0.012	-0.006	-0.003	 0.021	-0.017	-0.030	 0.029	 0.000	 0.073	 0.086	 0.075	 0.096	 0.049	 0.045	 0.043	 0.050	  6469	  6387	  8657	  6805	  8657	   04:12
 142	 0.019	 0.002	 0.031	-0.009	-0.002	 0.008	 0.009	-0.013	 0.086	 0.089	 0.089	 0.088	 0.041	 0.049	 0.047	 0.044	  6379	  6561	  6904	  8454	  8454	   03:44
 143	-0.015	 0.027	-0.008	-0.020	 0.027	 0.001	-0.008	 0.032	 0.069	 0.076	 0.092	 0.057	 0.045	 0.042	 0.036	 0.051	  7587	  5311	  6723	  8848	  8848	   03:47
 144	-0.012	 0.033	 0.003	 0.007	-0.016	-0.017	 0.014	-0.019	 0.084	 0.080	 0.065	 0.060	 0.051	 0.052	 0.047	 0.046	  7030	  5208	  7879	  8014	  8014	   03:48
 145	-0.020	-0.018	-0.011	 0.004	-0.013	-0.005	 0.039	-0.003	 0.090	 0.085	 0.080	 0.071	 0.044	 0.046	 0.041	 0.042	  6492	  6340	  7883	  7691	  7883	   03:44
 146	 0.011	 0.031	-0.010	-0.012	 0.005	 0.009	-0.003	-0.017	 0.103	 0.077	 0.066	 0.093	 0.049	 0.047	 0.047	 0.042	  6025	  6241	  8585	  7385	  8585	   03:32
 147	-0.003	 0.002	 0.032	-0.029	-0.012	-0.001	 0.007	-0.001	 0.091	 0.076	 0.072	 0.066	 0.037	 0.043	 0.042	 0.045	  6421	  6456	  6479	  9076	  9076	   04:12
 148	-0.016	-0.017	 0.004	-0.023	 0.008	 0.008	-0.012	 0.003	 0.080	 0.078	 0.070	 0.069	 0.039	 0.053	 0.052	 0.046	  6572	  6398	  7112	  8159	  8159	   03:22
 149	 0.011	-0.011	-0.001	 0.011	-0.011	 0.015	 0.019	 0.038	 0.065	 0.100	 0.074	 0.070	 0.050	 0.051	 0.047	 0.049	  7050	  6069	  7650	  7450	  7650	   04:14
 150	 0.013	 0.023	 0.012	 0.007	 0.005	-0.017	-0.014	 0.010	 0.094	 0.085	 0.067	 0.074	 0.050	 0.038	 0.044	 0.047	  6382	  6200	  7980	  7863	  7980	   03:48
 151	-0.016	 0.040	 0.009	-0.013	-0.009	-0.024	 0.014	 0.015	 0.081	 0.088	 0.078	 0.065	 0.046	 0.043	 0.046	 0.038	  7649	  4882	  7149	  8761	  8761	   04:15
 152	-0.003	 0.024	-0.003	-0.016	-0.013	-0.003	-0.002	 0.022	 0.080	 0.095	 0.071	 0.087	 0.046	 0.051	 0.044	 0.042	  7320	  5410	  7840	  7748	  7840	   03:50
 153	-0.011	 0.021	 0.016	 0.002	 0.033	 0.021	-0.012	-0.014	 0.073	 0.081	 0.080	 0.082	 0.042	 0.042	 0.044	 0.047	  7407	  5602	  7476	  7972	  7972	   04:00
 154	-0.001	-0.018	 0.003	 0.020	 0.009	-0.013	-0.006	-0.003	 0.080	 0.099	 0.092	 0.078	 0.051	 0.044	 0.046	 0.046	  6693	  6299	  7666	  7633	  7666	   04:10
 155	-0.000	-0.006	-0.002	 0.016	-0.006	 0.017	-0.035	 0.021	 0.066	 0.067	 0.086	 0.080	 0.046	 0.043	 0.046	 0.043	  6886	  6884	  7608	  7123	  7608	   03:59
 156	-0.008	 0.008	-0.027	-0.013	-0.008	-0.014	 0.019	 0.021	 0.092	 0.072	 0.087	 0.065	 0.054	 0.043	 0.050	 0.036	  6276	  6251	  7681	  8131	  8131	   03:34
 157	 0.004	 0.010	 0.015	-0.005	 0.001	 0.005	 0.022	-0.007	 0.088	 0.074	 0.082	 0.076	 0.042	 0.041	 0.039	 0.041	  6402	  6485	  7299	  8328	  8328	   03:36
 158	-0.004	 0.001	 0.020	-0.029	 0.015	 0.014	 0.003	 0.011	 0.088	 0.091	 0.075	 0.077	 0.049	 0.045	 0.046	 0.043	  6715	  6046	  6852	  8676	  8676	   03:56
 159	-0.005	 0.005	 0.003	-0.004	 0.014	-0.010	-0.000	 0.016	 0.085	 0.083	 0.077	 0.082	 0.049	 0.041	 0.048	 0.038	  6680	  6173	  7753	  7851	  7851	   04:03
 160	 0.002	 0.030	-0.000	 0.007	-0.007	 0.012	 0.011	 0.005	 0.072	 0.083	 0.076	 0.058	 0.048	 0.052	 0.046	 0.048	  7249	  5393	  7438	  8078	  8078	   03:38
 161	 0.010	-0.005	 0.002	 0.016	-0.002	-0.044	 0.005	 0.007	 0.074	 0.075	 0.077	 0.090	 0.048	 0.052	 0.052	 0.040	  6247	  6612	  8258	  7185	  8258	   03:52
 162	-0.007	-0.012	 0.005	 0.015	-0.007	-0.017	 0.010	 0.004	 0.080	 0.079	 0.078	 0.090	 0.046	 0.042	 0.043	 0.043	  6592	  6631	  8066	  7197	  8066	   04:04
 163	 0.002	-0.013	 0.006	 0.012	 0.006	 0.001	 0.009	-0.011	 0.077	 0.073	 0.069	 0.089	 0.042	 0.043	 0.054	 0.045	  6229	  6819	  8223	  7025	  8223	   03:42
 164	 0.007	 0.003	-0.023	-0.022	 0.021	 0.001	-0.032	-0.004	 0.073	 0.075	 0.071	 0.085	 0.045	 0.052	 0.045	 0.041	  6426	  6298	  8179	  7449	  8179	   03:10
 165	 0.029	 0.008	 0.005	-0.002	 0.013	-0.018	 0.014	-0.039	 0.080	 0.078	 0.084	 0.083	 0.043	 0.048	 0.040	 0.034	  5874	  6545	  7897	  8151	  8151	   03:34
 166	-0.012	 0.022	-0.018	-0.009	 0.003	 0.024	 0.003	-0.043	 0.085	 0.088	 0.092	 0.072	 0.046	 0.046	 0.046	 0.039	  7043	  5403	  7616	  8271	  8271	   03:22
 167	-0.014	-0.002	 0.023	-0.038	-0.008	 0.013	-0.016	-0.007	 0.091	 0.079	 0.076	 0.085	 0.048	 0.044	 0.050	 0.039	  6629	  6337	  6720	  8637	  8637	   03:36
 168	-0.010	-0.024	-0.020	-0.030	-0.023	-0.022	 0.014	-0.013	 0.061	 0.081	 0.094	 0.073	 0.043	 0.045	 0.044	 0.045	  6840	  6093	  7044	  8385	  8385	   03:34
 169	 0.004	-0.009	 0.010	-0.016	 0.010	-0.009	 0.037	-0.016	 0.075	 0.077	 0.066	 0.079	 0.040	 0.039	 0.050	 0.042	  6188	  6324	  7758	  8117	  8117	   03:24
 170	 0.005	-0.011	 0.001	 0.014	 0.052	 0.001	 0.003	-0.016	 0.088	 0.075	 0.086	 0.075	 0.051	 0.053	 0.045	 0.045	  5878	  6821	  7811	  7691	  7811	   03:21
 171	 0.009	-0.001	 0.001	-0.017	 0.031	 0.002	 0.032	-0.007	 0.073	 0.079	 0.076	 0.070	 0.054	 0.045	 0.033	 0.046	  6287	  6145	  7454	  8420	  8420	   03:32
 172	-0.001	 0.002	-0.011	-0.005	-0.029	-0.011	 0.010	 0.033	 0.085	 0.084	 0.097	 0.057	 0.043	 0.049	 0.041	 0.044	  6760	  6299	  6886	  8494	  8494	   03:41
 173	 0.012	-0.005	-0.003	-0.006	-0.012	-0.019	-0.001	-0.022	 0.084	 0.083	 0.076	 0.049	 0.037	 0.047	 0.039	 0.043	  6024	  6399	  7362	  8635	  8635	   03:34
 174	-0.018	 0.036	-0.003	-0.001	-0.026	 0.006	 0.011	 0.015	 0.078	 0.095	 0.093	 0.088	 0.049	 0.041	 0.048	 0.051	  8084	  4911	  7470	  7808	  8084	   03:52
 175	 0.002	-0.007	 0.014	 0.011	-0.008	 0.035	 0.040	 0.006	 0.097	 0.078	 0.071	 0.078	 0.050	 0.047	 0.042	 0.047	  6061	  6929	  7784	  7496	  7784	   03:50
 176	 0.001	-0.021	 0.015	-0.005	-0.021	-0.027	-0.014	 0.018	 0.076	 0.083	 0.084	 0.091	 0.041	 0.040	 0.048	 0.048	  6578	  6801	  7325	  7828	  7828	   04:03
 177	 0.006	-0.009	 0.005	-0.005	 0.006	 0.005	 0.004	 0.007	 0.083	 0.076	 0.084	 0.081	 0.047	 0.054	 0.037	 0.038	  6233	  6865	  7401	  7873	  7873	   03:44
 178	 0.004	 0.020	-0.004	 0.002	-0.005	-0.012	-0.039	 0.007	 0.070	 0.103	 0.087	 0.075	 0.040	 0.052	 0.040	 0.053	  7615	  5311	  7508	  7903	  7903	   03:36
 179	-0.009	-0.011	 0.002	 0.003	-0.020	 0.014	 0.002	 0.022	 0.084	 0.082	 0.060	 0.088	 0.045	 0.051	 0.037	 0.044	  6679	  6648	  8181	  6894	  8181	   04:04
 180	 0.014	-0.014	 0.009	 0.027	-0.014	 0.042	-0.014	-0.015	 0.082	 0.077	 0.077	 0.066	 0.043	 0.046	 0.038	 0.045	  6141	  7316	  7682	  7358	  7682	   04:06
 181	 0.009	-0.014	 0.007	 0.009	-0.002	 0.004	-0.029	 0.020	 0.083	 0.066	 0.097	 0.081	 0.047	 0.050	 0.045	 0.042	  6075	  7447	  7215	  7675	  7675	   04:12
 182	-0.026	 0.007	 0.001	-0.006	 0.015	 0.016	 0.014	 0.008	 0.082	 0.088	 0.080	 0.074	 0.042	 0.043	 0.041	 0.039	  7402	  5597	  7408	  8058	  8058	   04:06
 183	 0.000	-0.013	 0.018	-0.023	-0.025	-0.003	 0.003	 0.012	 0.097	 0.075	 0.077	 0.084	 0.045	 0.051	 0.045	 0.047	  5980	  7056	  7022	  8210	  8210	   04:22
 184	 0.030	 0.042	 0.008	 0.021	 0.005	-0.010	 0.009	 0.028	 0.083	 0.086	 0.050	 0.086	 0.038	 0.043	 0.051	 0.045	  6567	  5931	  9034	  6930	  9034	   04:29
 185	-0.005	 0.019	-0.025	-0.006	 0.011	 0.022	 0.009	-0.011	 0.089	 0.073	 0.079	 0.081	 0.045	 0.042	 0.046	 0.044	  6491	  6115	  8267	  7442	  8267	   03:54
 186	-0.012	-0.006	-0.013	 0.008	-0.013	 0.017	 0.003	 0.011	 0.068	 0.075	 0.082	 0.072	 0.043	 0.048	 0.043	 0.047	  7107	  6298	  7641	  7314	  7641	   04:12
 187	 0.016	 0.014	 0.000	 0.006	 0.001	 0.006	-0.004	 0.001	 0.092	 0.084	 0.090	 0.072	 0.048	 0.043	 0.048	 0.048	  6270	  6429	  7510	  8035	  8035	   04:34
 188	 0.000	 0.017	-0.000	-0.010	 0.002	 0.001	 0.022	-0.017	 0.079	 0.070	 0.071	 0.069	 0.044	 0.048	 0.041	 0.043	  6514	  6003	  7658	  8143	  8143	   05:38
 189	-0.032	-0.019	-0.015	-0.006	-0.000	 0.012	 0.010	 0.020	 0.079	 0.095	 0.084	 0.077	 0.045	 0.047	 0.045	 0.044	  7345	  5876	  7539	  7599	  7599	   06:51
 190	-0.010	 0.018	-0.009	-0.005	 0.014	 0.006	 0.006	-0.020	 0.071	 0.086	 0.075	 0.074	 0.047	 0.044	 0.044	 0.048	  7245	  5286	  7878	  7857	  7878	   03:40
 191	-0.005	 0.029	 0.024	-0.001	-0.012	-0.036	-0.007	 0.018	 0.081	 0.060	 0.086	 0.090	 0.043	 0.040	 0.043	 0.042	  6954	  6269	  7252	  8158	  8158	   03:44
 192	 0.003	 0.027	-0.001	-0.001	-0.004	-0.027	-0.005	-0.004	 0.060	 0.075	 0.073	 0.089	 0.038	 0.041	 0.053	 0.047	  7303	  5490	  8091	  7493	  8091	   03:46
 193	 0.016	-0.017	 0.017	-0.004	-0.018	-0.002	 0.033	 0.035	 0.091	 0.061	 0.069	 0.090	 0.038	 0.045	 0.043	 0.049	  5513	  7740	  7726	  7483	  7740	   03:30
 194	 0.015	-0.005	-0.027	-0.021	-0.028	-0.038	-0.006	-0.020	 0.089	 0.081	 0.077	 0.083	 0.048	 0.049	 0.040	 0.040	  5671	  6590	  8357	  7736	  8357	   03:46
 195	 0.007	-0.008	-0.024	 0.013	-0.012	 0.011	-0.005	 0.022	 0.059	 0.086	 0.072	 0.081	 0.047	 0.050	 0.048	 0.052	  6977	  6202	  8404	  6622	  8404	   03:32
 196	-0.013	 0.004	-0.013	-0.019	 0.017	 0.005	-0.019	 0.006	 0.081	 0.066	 0.092	 0.097	 0.043	 0.051	 0.047	 0.041	  6693	  6486	  7607	  7576	  7607	   03:21
 197	 0.035	 0.001	-0.017	 0.025	 0.005	-0.001	-0.010	-0.038	 0.078	 0.080	 0.083	 0.072	 0.047	 0.043	 0.044	 0.051	  5704	  6803	  8503	  7236	  8503	   03:32
 198	 0.016	-0.026	-0.013	-0.016	 0.006	 0.030	-0.025	 0.023	 0.061	 0.087	 0.080	 0.083	 0.048	 0.042	 0.039	 0.046	  6552	  6812	  7589	  7481	  7589	   03:40
 199	-0.036	 0.001	 0.008	 0.024	 0.029	 0.018	-0.002	-0.018	 0.062	 0.076	 0.090	 0.088	 0.044	 0.050	 0.049	 0.041	  7880	  5678	  7630	  7178	  7880	   03:42
 200	 0.035	 0.028	-0.005	 0.002	-0.014	 0.003	 0.010	-0.027	 0.078	 0.085	 0.083	 0.084	 0.041	 0.049	 0.045	 0.050	  6341	  6093	  8081	  7725	  8081	   03:52
 201	 0.001	 0.006	-0.007	-0.033	 0.008	 0.032	 0.012	-0.009	 0.078	 0.084	 0.067	 0.082	 0.044	 0.050	 0.046	 0.044	  6633	  5940	  7659	  8014	  8014	   03:38
 202	 0.017	-0.003	-0.002	-0.008	-0.039	-0.015	 0.004	-0.001	 0.094	 0.096	 0.087	 0.080	 0.043	 0.044	 0.041	 0.043	  6193	  6548	  7615	  8113	  8113	   03:52
 203	 0.029	 0.004	-0.023	 0.024	-0.011	-0.019	-0.026	 0.012	 0.066	 0.094	 0.085	 0.087	 0.043	 0.044	 0.040	 0.049	  6694	  6344	  8646	  6806	  8646	   03:48
 204	 0.014	-0.011	 0.006	-0.025	 0.017	-0.007	 0.013	-0.011	 0.071	 0.068	 0.084	 0.077	 0.039	 0.047	 0.048	 0.048	  5992	  6769	  7049	  8479	  8479	   03:37
 205	 0.036	 0.004	-0.021	-0.022	 0.026	 0.015	-0.025	-0.019	 0.081	 0.076	 0.080	 0.079	 0.042	 0.037	 0.045	 0.038	  5647	  6829	  8050	  7991	  8050	   03:31
 206	 0.012	-0.016	 0.001	-0.003	 0.018	 0.011	 0.018	-0.007	 0.074	 0.066	 0.088	 0.095	 0.044	 0.042	 0.044	 0.046	  5973	  7228	  7725	  7486	  7725	   03:40
 207	 0.001	-0.032	 0.022	 0.016	-0.013	-0.006	-0.002	-0.006	 0.087	 0.101	 0.090	 0.098	 0.044	 0.048	 0.041	 0.049	  6482	  6903	  7565	  7420	  7565	   03:48
 208	-0.008	 0.013	 0.030	 0.012	-0.030	-0.030	 0.013	 0.013	 0.078	 0.082	 0.088	 0.089	 0.047	 0.041	 0.044	 0.043	  7379	  6000	  7173	  7996	  7996	   04:00
 209	-0.006	-0.012	-0.005	 0.022	-0.027	-0.003	-0.017	 0.011	 0.065	 0.100	 0.083	 0.086	 0.047	 0.045	 0.046	 0.047	  7491	  5966	  7982	  6938	  7982	   03:48
 210	 0.008	 0.017	-0.007	 0.023	-0.044	 0.021	-0.035	-0.011	 0.067	 0.068	 0.074	 0.093	 0.047	 0.047	 0.047	 0.051	  7073	  6575	  8327	  6324	  8327	   03:50
 211	 0.003	 0.015	 0.019	-0.016	-0.015	 0.011	-0.004	-0.000	 0.092	 0.101	 0.087	 0.087	 0.042	 0.041	 0.042	 0.043	  7033	  5865	  7086	  8496	  8496	   04:18
 212	-0.011	 0.025	 0.009	 0.020	 0.019	 0.003	 0.025	-0.002	 0.078	 0.094	 0.076	 0.067	 0.043	 0.049	 0.047	 0.045	  7470	  5145	  7768	  7883	  7883	   04:08
 213	-0.000	 0.009	 0.034	 0.022	-0.018	-0.012	 0.012	 0.006	 0.082	 0.079	 0.068	 0.086	 0.054	 0.045	 0.049	 0.045	  6796	  6298	  7719	  7432	  7719	   03:38
 214	-0.031	-0.020	 0.004	 0.004	-0.022	 0.020	-0.008	 0.005	 0.083	 0.070	 0.087	 0.078	 0.044	 0.050	 0.038	 0.038	  6989	  6843	  7146	  7531	  7531	   03:40
 215	 0.003	 0.024	-0.007	 0.027	 0.018	 0.019	-0.014	 0.008	 0.090	 0.076	 0.072	 0.075	 0.041	 0.048	 0.047	 0.046	  6635	  6310	  8433	  6951	  8433	   03:52
 216	-0.006	-0.031	 0.008	-0.006	 0.008	 0.004	 0.010	 0.050	 0.079	 0.084	 0.064	 0.059	 0.046	 0.046	 0.046	 0.041	  6387	  6840	  7237	  8017	  8017	   05:22
 217	-0.031	 0.022	-0.004	 0.017	-0.034	 0.004	-0.004	 0.014	 0.071	 0.086	 0.078	 0.092	 0.040	 0.048	 0.047	 0.040	  8253	  5293	  8056	  6874	  8253	   04:14
 218	-0.008	 0.013	 0.010	 0.007	 0.009	-0.006	-0.028	 0.002	 0.093	 0.053	 0.097	 0.081	 0.045	 0.046	 0.047	 0.045	  6302	  7001	  7202	  7882	  7882	   03:50
 219	-0.008	 0.016	 0.005	 0.021	 0.009	-0.014	 0.002	-0.018	 0.081	 0.074	 0.080	 0.075	 0.039	 0.051	 0.042	 0.047	  6855	  6035	  7909	  7532	  7909	   03:56
 220	-0.013	-0.010	-0.003	-0.015	 0.048	-0.016	 0.005	-0.006	 0.073	 0.077	 0.085	 0.100	 0.049	 0.045	 0.042	 0.050	  6673	  6166	  7845	  7637	  7845	   03:36
 221	 0.010	-0.025	 0.015	-0.022	-0.006	-0.006	-0.031	 0.023	 0.073	 0.068	 0.075	 0.082	 0.046	 0.047	 0.039	 0.046	  6063	  7347	  7043	  8027	  8027	   03:50
 222	-0.013	-0.008	-0.006	-0.030	-0.004	-0.002	 0.017	-0.028	 0.084	 0.078	 0.078	 0.077	 0.045	 0.045	 0.042	 0.044	  6395	  6182	  7393	  8346	  8346	   03:42
 223	-0.004	-0.017	-0.008	 0.010	-0.031	 0.020	 0.000	-0.016	 0.076	 0.090	 0.082	 0.080	 0.041	 0.054	 0.046	 0.053	  6811	  6462	  7780	  7153	  7780	   03:40
 224	-0.033	-0.007	-0.008	 0.029	 0.012	-0.015	-0.013	 0.020	 0.086	 0.077	 0.074	 0.088	 0.043	 0.044	 0.046	 0.046	  7049	  6363	  8510	  6560	  8510	   03:44
 225	-0.011	-0.002	-0.032	 0.012	-0.006	-0.028	 0.012	 0.025	 0.070	 0.070	 0.086	 0.082	 0.052	 0.046	 0.043	 0.038	  6795	  6288	  8393	  6999	  8393	   03:50
 226	 0.026	 0.027	 0.026	-0.007	 0.003	 0.001	 0.024	-0.026	 0.079	 0.070	 0.078	 0.078	 0.050	 0.043	 0.047	 0.048	  6205	  6257	  7253	  8490	  8490	   03:42
 227	 0.013	 0.011	 0.011	-0.024	 0.004	 0.020	 0.024	-0.005	 0.076	 0.072	 0.078	 0.083	 0.038	 0.048	 0.045	 0.041	  6458	  6407	  7211	  8339	  8339	   03:38
 228	 0.004	-0.022	-0.022	 0.037	-0.004	-0.015	 0.003	-0.034	 0.110	 0.082	 0.085	 0.077	 0.052	 0.046	 0.045	 0.045	  5235	  7325	  8885	  6766	  8885	   03:50
 229	-0.006	-0.020	 0.016	 0.017	 0.004	 0.021	-0.016	 0.025	 0.101	 0.084	 0.083	 0.086	 0.044	 0.055	 0.056	 0.048	  6184	  7221	  7531	  7240	  7531	   03:27
 230	-0.004	-0.007	-0.010	 0.002	-0.041	-0.000	-0.000	 0.014	 0.089	 0.084	 0.087	 0.079	 0.042	 0.033	 0.035	 0.042	  6676	  6679	  7726	  7625	  7726	   03:38
 231	-0.011	 0.018	-0.010	 0.014	 0.006	-0.007	-0.038	-0.008	 0.090	 0.082	 0.070	 0.093	 0.048	 0.047	 0.048	 0.049	  6887	  6029	  8653	  6698	  8653	   04:26
 232	-0.022	 0.005	-0.022	 0.015	-0.002	 0.006	 0.006	-0.004	 0.077	 0.081	 0.066	 0.087	 0.050	 0.052	 0.044	 0.046	  7113	  5817	  8789	  6480	  8789	   03:30
 233	-0.037	-0.026	 0.020	-0.011	 0.024	-0.002	-0.008	-0.019	 0.076	 0.088	 0.073	 0.064	 0.047	 0.049	 0.057	 0.055	  7070	  5795	  6799	  8391	  8391	   03:44
 234	-0.004	 0.038	-0.012	 0.028	 0.020	 0.014	-0.013	-0.000	 0.077	 0.080	 0.095	 0.076	 0.048	 0.048	 0.041	 0.044	  7445	  5521	  7992	  7376	  7992	   03:56
 235	-0.023	 0.009	 0.004	 0.003	-0.007	 0.010	 0.006	-0.023	 0.094	 0.087	 0.090	 0.064	 0.040	 0.047	 0.047	 0.056	  7014	  5774	  7086	  8323	  8323	   03:44
 236	 0.015	 0.001	 0.005	-0.008	 0.000	 0.033	-0.009	-0.024	 0.079	 0.067	 0.077	 0.080	 0.052	 0.045	 0.056	 0.045	  5995	  6872	  7512	  7771	  7771	   03:44
 237	 0.017	-0.013	 0.035	-0.001	 0.010	 0.001	-0.018	-0.016	 0.062	 0.076	 0.086	 0.087	 0.041	 0.042	 0.038	 0.039	  6599	  6864	  6960	  8203	  8203	   04:00
 238	-0.054	-0.041	-0.005	-0.010	-0.025	 0.003	-0.002	 0.020	 0.085	 0.089	 0.082	 0.080	 0.042	 0.040	 0.047	 0.044	  7376	  6342	  7209	  7593	  7593	   03:40
 239	-0.029	-0.014	-0.003	-0.009	 0.010	 0.008	 0.008	 0.008	 0.091	 0.081	 0.094	 0.093	 0.048	 0.046	 0.048	 0.047	  6820	  6422	  7366	  7659	  7659	   03:54
 240	-0.004	-0.008	 0.011	 0.019	 0.013	 0.030	-0.006	-0.024	 0.084	 0.072	 0.082	 0.097	 0.039	 0.051	 0.050	 0.052	  6430	  7036	  7943	  6849	  7943	   03:46
 241	 0.003	 0.019	 0.000	 0.001	-0.014	-0.003	 0.031	 0.012	 0.064	 0.077	 0.079	 0.086	 0.037	 0.045	 0.047	 0.048	  7271	  5775	  7804	  7551	  7804	   03:30
 242	-0.017	 0.026	 0.002	 0.012	-0.002	-0.041	-0.014	-0.007	 0.085	 0.106	 0.082	 0.069	 0.042	 0.047	 0.049	 0.043	  7632	  4871	  7754	  8111	  8111	   03:32
 243	 0.018	-0.011	 0.008	 0.009	 0.008	 0.015	 0.023	-0.020	 0.089	 0.102	 0.071	 0.078	 0.046	 0.046	 0.039	 0.039	  6087	  6472	  8132	  7734	  8132	   03:44
 244	 0.001	 0.009	-0.018	 0.020	-0.000	 0.008	 0.007	-0.019	 0.097	 0.094	 0.081	 0.078	 0.049	 0.050	 0.043	 0.045	  6411	  6112	  8527	  7165	  8527	   03:30
 245	 0.017	 0.008	-0.012	-0.031	 0.025	-0.005	 0.006	 0.024	 0.084	 0.078	 0.087	 0.076	 0.045	 0.049	 0.047	 0.041	  6113	  6427	  7304	  8501	  8501	   03:34
 246	 0.021	-0.036	-0.005	 0.004	 0.010	-0.009	-0.028	 0.002	 0.074	 0.078	 0.080	 0.100	 0.036	 0.046	 0.046	 0.050	  5724	  7623	  8244	  6844	  8244	   04:14
 247	-0.013	-0.012	 0.001	-0.013	 0.001	 0.008	-0.024	-0.006	 0.069	 0.067	 0.079	 0.081	 0.041	 0.039	 0.046	 0.047	  6781	  6597	  7347	  7729	  7729	   03:44
 248	 0.025	 0.021	-0.009	-0.016	 0.003	-0.005	 0.003	-0.020	 0.072	 0.071	 0.063	 0.099	 0.047	 0.045	 0.047	 0.047	  6172	  6232	  8619	  7210	  8619	   04:02
 249	-0.013	 0.022	-0.013	 0.002	 0.002	 0.024	 0.007	-0.001	 0.069	 0.069	 0.079	 0.079	 0.047	 0.047	 0.044	 0.050	  7312	  5754	  7838	  7337	  7838	   03:48
 250	 0.012	 0.012	-0.011	 0.004	 0.012	 0.010	 0.008	 0.014	 0.083	 0.076	 0.086	 0.076	 0.041	 0.045	 0.046	 0.045	  6388	  6495	  7828	  7690	  7828	   03:56
 251	 0.006	 0.035	 0.005	-0.016	-0.021	 0.003	-0.012	 0.005	 0.076	 0.065	 0.082	 0.093	 0.051	 0.039	 0.044	 0.045	  6958	  6065	  7494	  7882	  7882	   03:42
 252	-0.012	 0.009	 0.010	 0.060	 0.018	 0.003	-0.003	-0.001	 0.087	 0.099	 0.044	 0.095	 0.049	 0.046	 0.045	 0.049	  7119	  5877	  9742	  5527	  9742	   04:59
 253	 0.028	 0.002	-0.026	-0.007	 0.012	-0.012	 0.012	-0.012	 0.074	 0.075	 0.087	 0.092	 0.045	 0.041	 0.048	 0.045	  5842	  6644	  8429	  7395	  8429	   03:50
 254	-0.005	 0.025	-0.026	 0.005	-0.017	-0.043	-0.013	 0.014	 0.082	 0.069	 0.083	 0.078	 0.047	 0.044	 0.050	 0.044	  6707	  5971	  8307	  7429	  8307	   03:50
 255	 0.004	-0.004	 0.018	-0.030	 0.000	-0.011	-0.001	 0.012	 0.070	 0.070	 0.080	 0.058	 0.045	 0.041	 0.047	 0.040	  6515	  6387	  6344	  9175	  9175	   03:42
