 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 128	 0.015	-0.022	-0.008	-0.005	-0.013	 0.009	 0.036	 0.007	 0.073	 0.067	 0.083	 0.089	 0.046	 0.043	 0.050	 0.043	  5870	  7235	  7864	  7375	  7864	   05:02
 129	 0.010	 0.010	-0.025	-0.023	-0.018	-0.042	 0.007	-0.014	 0.090	 0.066	 0.092	 0.069	 0.049	 0.048	 0.050	 0.047	  5696	  6453	  7604	  8450	  8450	   05:16
 130	-0.006	 0.010	 0.026	 0.033	 0.027	-0.008	-0.012	-0.008	 0.085	 0.085	 0.072	 0.064	 0.054	 0.045	 0.047	 0.037	  6833	  5998	  7708	  7799	  7799	   05:11
 131	-0.000	 0.030	-0.011	 0.005	 0.009	-0.023	-0.019	 0.010	 0.078	 0.096	 0.082	 0.095	 0.041	 0.044	 0.043	 0.041	  7426	  5372	  8397	  7359	  8397	   05:14
 132	-0.021	-0.021	-0.010	-0.019	 0.028	-0.019	 0.018	 0.001	 0.095	 0.079	 0.077	 0.076	 0.044	 0.042	 0.049	 0.045	  6061	  6512	  7700	  8056	  8056	   04:51
 133	-0.019	-0.004	 0.006	 0.020	 0.008	 0.019	-0.004	-0.009	 0.088	 0.070	 0.069	 0.059	 0.050	 0.047	 0.045	 0.048	  6514	  6543	  7656	  7514	  7656	   05:02
 134	-0.004	-0.009	 0.031	-0.008	 0.002	 0.009	-0.011	 0.005	 0.079	 0.087	 0.065	 0.082	 0.043	 0.042	 0.048	 0.044	  6801	  6381	  7255	  8001	  8001	   04:52
 135	-0.038	-0.005	-0.026	-0.038	-0.024	-0.006	 0.013	-0.028	 0.073	 0.086	 0.089	 0.087	 0.038	 0.050	 0.039	 0.044	  7548	  5343	  7420	  8023	  8023	   05:04
 136	-0.021	-0.025	 0.012	 0.012	-0.025	-0.027	 0.006	-0.013	 0.094	 0.067	 0.086	 0.081	 0.041	 0.045	 0.047	 0.046	  6159	  7159	  7476	  7650	  7650	   04:58
 137	-0.020	-0.032	-0.002	-0.013	 0.042	 0.012	-0.042	-0.007	 0.072	 0.075	 0.091	 0.081	 0.042	 0.046	 0.047	 0.048	  6672	  6737	  7241	  7839	  7839	   04:59
 138	-0.003	 0.001	 0.009	 0.029	 0.011	-0.015	-0.023	-0.013	 0.072	 0.075	 0.080	 0.069	 0.042	 0.047	 0.044	 0.047	  6816	  6349	  7783	  7485	  7783	   04:57
 139	 0.024	 0.017	 0.008	 0.001	-0.001	-0.018	 0.001	-0.011	 0.075	 0.093	 0.090	 0.098	 0.043	 0.042	 0.043	 0.040	  6755	  6022	  7878	  7835	  7878	   05:05
 140	-0.011	-0.009	-0.004	 0.010	-0.042	 0.011	-0.025	 0.016	 0.077	 0.083	 0.087	 0.060	 0.041	 0.047	 0.046	 0.055	  7134	  6421	  7042	  7730	  7730	   05:10
 141	 0.003	-0.011	 0.002	-0.006	-0.019	-0.001	 0.004	-0.007	 0.090	 0.077	 0.095	 0.094	 0.048	 0.051	 0.039	 0.045	  6168	  6982	  7439	  7717	  7717	   05:37
 142	 0.001	-0.018	-0.014	-0.017	-0.011	 0.009	-0.035	-0.018	 0.070	 0.078	 0.080	 0.071	 0.043	 0.049	 0.038	 0.047	  6457	  6623	  7427	  7852	  7852	   07:46
 143	 0.003	-0.007	 0.013	 0.005	 0.001	-0.001	 0.009	 0.017	 0.069	 0.082	 0.081	 0.081	 0.045	 0.045	 0.038	 0.045	  6885	  6442	  7397	  7766	  7766	   07:59
 144	 0.013	 0.012	 0.014	 0.029	 0.003	-0.010	-0.007	-0.022	 0.092	 0.074	 0.097	 0.072	 0.045	 0.047	 0.049	 0.045	  6140	  6721	  7482	  7933	  7933	   08:09
 145	 0.013	 0.000	 0.007	 0.003	-0.022	 0.031	-0.010	 0.020	 0.075	 0.066	 0.060	 0.091	 0.049	 0.044	 0.043	 0.040	  6372	  7108	  8116	  6821	  8116	   07:46
 146	-0.011	 0.025	 0.015	-0.003	-0.016	 0.027	 0.004	-0.003	 0.081	 0.063	 0.089	 0.095	 0.049	 0.049	 0.047	 0.048	  7160	  6276	  7174	  7630	  7630	   08:12
 147	 0.014	 0.016	-0.011	 0.022	 0.003	 0.051	 0.023	 0.006	 0.087	 0.100	 0.063	 0.064	 0.045	 0.048	 0.045	 0.049	  6647	  5873	  8511	  7195	  8511	   08:44
 148	-0.015	-0.013	 0.004	 0.006	 0.014	-0.015	 0.003	 0.004	 0.077	 0.072	 0.072	 0.077	 0.045	 0.043	 0.034	 0.042	  6606	  6562	  7827	  7531	  7827	   07:32
 149	-0.008	-0.010	-0.001	 0.002	-0.005	-0.029	-0.009	 0.021	 0.074	 0.065	 0.084	 0.093	 0.041	 0.044	 0.051	 0.039	  6564	  6822	  7814	  7375	  7814	   07:23
 150	 0.009	-0.012	 0.014	 0.009	 0.002	-0.005	 0.025	 0.012	 0.062	 0.087	 0.058	 0.074	 0.048	 0.043	 0.042	 0.042	  6719	  6206	  7982	  7488	  7982	   07:26
