 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 128	-0.028	-0.004	-0.006	-0.002	-0.029	-0.009	 0.049	 0.019	 0.085	 0.091	 0.080	 0.087	 0.045	 0.044	 0.044	 0.046	  7312	  5747	  7892	  7500	  7892	   03:32
 129	 0.011	-0.015	 0.012	-0.014	 0.007	 0.012	-0.012	-0.005	 0.070	 0.087	 0.082	 0.069	 0.039	 0.048	 0.040	 0.043	  6559	  6499	  6913	  8447	  8447	   03:48
 130	 0.010	 0.012	-0.040	-0.018	-0.010	 0.008	 0.023	 0.004	 0.089	 0.072	 0.089	 0.088	 0.046	 0.048	 0.049	 0.043	  6026	  6476	  8307	  7438	  8307	   03:34
 131	 0.008	-0.041	-0.008	-0.011	-0.011	 0.018	 0.023	-0.002	 0.080	 0.077	 0.081	 0.073	 0.039	 0.050	 0.039	 0.040	  5713	  7430	  7475	  7812	  7812	   03:30
 132	 0.015	 0.006	-0.019	 0.014	 0.021	-0.003	-0.017	-0.012	 0.077	 0.083	 0.082	 0.083	 0.051	 0.042	 0.051	 0.051	  6341	  6291	  8471	  7087	  8471	   03:46
 133	 0.005	 0.008	-0.020	-0.002	-0.009	-0.007	 0.007	-0.005	 0.081	 0.075	 0.079	 0.095	 0.049	 0.052	 0.045	 0.045	  6376	  6366	  8444	  7019	  8444	   03:24
 134	-0.003	-0.007	 0.016	-0.019	-0.006	 0.033	 0.027	-0.008	 0.086	 0.071	 0.088	 0.080	 0.042	 0.044	 0.039	 0.047	  6403	  6854	  6750	  8402	  8402	   03:42
 135	 0.006	-0.020	 0.023	 0.015	 0.028	 0.003	-0.003	-0.017	 0.073	 0.080	 0.083	 0.075	 0.044	 0.052	 0.049	 0.042	  6313	  6771	  7315	  7878	  7878	   03:34
 136	 0.024	-0.009	-0.029	-0.026	-0.032	 0.010	 0.014	-0.011	 0.066	 0.091	 0.083	 0.076	 0.044	 0.047	 0.049	 0.043	  6351	  6216	  7788	  7934	  7934	   03:46
 137	 0.037	-0.009	-0.009	-0.025	 0.014	-0.014	-0.003	-0.016	 0.075	 0.067	 0.081	 0.074	 0.042	 0.042	 0.050	 0.052	  5280	  7109	  7555	  8305	  8305	   03:56
 138	 0.010	 0.013	 0.020	 0.000	 0.004	 0.008	 0.023	-0.013	 0.080	 0.079	 0.088	 0.071	 0.046	 0.044	 0.043	 0.048	  6604	  6198	  6977	  8511	  8511	   04:04
 139	 0.016	-0.008	 0.002	 0.001	-0.006	-0.007	 0.004	 0.028	 0.086	 0.081	 0.085	 0.092	 0.042	 0.040	 0.045	 0.054	  6122	  7029	  7786	  7498	  7786	   03:48
 140	-0.007	 0.008	-0.005	-0.010	-0.017	-0.031	 0.015	-0.019	 0.071	 0.078	 0.090	 0.081	 0.043	 0.045	 0.042	 0.044	  6991	  5781	  7483	  8133	  8133	   03:44
 141	 0.007	 0.002	-0.003	 0.010	-0.021	-0.006	-0.010	 0.007	 0.085	 0.092	 0.066	 0.077	 0.042	 0.040	 0.041	 0.054	  6577	  6304	  8265	  7274	  8265	   03:46
 142	 0.009	 0.012	-0.010	-0.015	-0.021	-0.010	-0.001	 0.015	 0.086	 0.090	 0.077	 0.092	 0.044	 0.047	 0.042	 0.040	  6625	  6136	  8062	  7636	  8062	   03:50
 143	 0.014	 0.004	-0.025	-0.006	-0.024	-0.015	 0.003	 0.000	 0.080	 0.079	 0.078	 0.074	 0.044	 0.044	 0.043	 0.042	  6184	  6390	  8208	  7612	  8208	   06:11
 144	-0.001	 0.023	-0.021	-0.017	-0.018	-0.000	-0.000	 0.014	 0.070	 0.094	 0.071	 0.075	 0.049	 0.043	 0.048	 0.045	  7362	  5151	  7993	  7773	  7993	   05:27
 145	 0.018	-0.000	 0.011	 0.018	-0.005	 0.007	-0.059	-0.017	 0.078	 0.080	 0.078	 0.068	 0.050	 0.040	 0.043	 0.041	  6402	  6838	  7635	  7659	  7659	   04:18
 146	 0.003	-0.027	 0.010	 0.002	 0.020	 0.016	 0.030	 0.009	 0.055	 0.097	 0.082	 0.083	 0.051	 0.039	 0.050	 0.043	  7061	  6083	  7420	  7750	  7750	   04:00
 147	 0.032	-0.021	 0.028	 0.006	 0.007	 0.014	-0.011	-0.000	 0.075	 0.074	 0.082	 0.085	 0.044	 0.051	 0.042	 0.051	  5731	  7572	  7230	  7746	  7746	   04:43
 148	-0.001	-0.017	 0.014	 0.019	 0.017	 0.011	 0.015	-0.011	 0.095	 0.090	 0.076	 0.079	 0.044	 0.041	 0.047	 0.048	  6138	  6788	  7906	  7525	  7906	   03:58
 149	 0.006	 0.003	 0.008	 0.014	 0.001	-0.005	 0.017	-0.022	 0.067	 0.075	 0.070	 0.084	 0.040	 0.048	 0.049	 0.047	  6663	  6234	  8122	  7254	  8122	   03:44
 150	 0.005	 0.007	 0.022	 0.008	-0.011	-0.029	-0.016	 0.003	 0.073	 0.055	 0.077	 0.084	 0.043	 0.040	 0.046	 0.051	  6406	  6876	  7487	  7707	  7707	   04:12
 151	 0.003	-0.012	 0.015	 0.017	-0.027	 0.009	-0.033	-0.004	 0.097	 0.080	 0.079	 0.089	 0.039	 0.046	 0.051	 0.036	  6174	  7313	  7831	  7205	  7831	   04:16
 152	-0.004	-0.031	-0.005	-0.027	 0.000	 0.017	-0.009	 0.010	 0.090	 0.075	 0.070	 0.079	 0.051	 0.044	 0.047	 0.047	  5762	  7202	  7487	  7792	  7792	   03:30
 153	-0.007	 0.036	-0.014	 0.006	 0.002	 0.017	-0.032	 0.001	 0.077	 0.058	 0.061	 0.071	 0.050	 0.049	 0.049	 0.044	  6921	  5971	  8287	  7055	  8287	   03:48
 154	-0.011	 0.001	-0.022	 0.019	-0.019	-0.010	-0.008	 0.004	 0.095	 0.076	 0.067	 0.078	 0.046	 0.048	 0.049	 0.045	  6293	  6536	  8780	  6663	  8780	   03:56
 155	 0.011	-0.005	-0.037	-0.004	 0.023	-0.001	 0.004	 0.004	 0.080	 0.088	 0.089	 0.076	 0.050	 0.046	 0.045	 0.048	  6199	  6292	  8235	  7507	  8235	   03:48
 156	-0.020	-0.007	 0.013	 0.013	 0.021	 0.004	-0.002	-0.031	 0.074	 0.087	 0.080	 0.077	 0.051	 0.040	 0.053	 0.046	  7089	  5812	  7587	  7742	  7742	   03:40
 157	-0.001	-0.005	 0.013	-0.025	-0.004	 0.024	-0.008	-0.008	 0.069	 0.075	 0.081	 0.107	 0.045	 0.041	 0.049	 0.047	  6865	  6538	  7344	  7649	  7649	   03:42
 158	 0.006	 0.010	-0.002	 0.002	-0.005	-0.017	-0.003	-0.046	 0.068	 0.105	 0.073	 0.075	 0.044	 0.045	 0.043	 0.053	  7133	  5149	  8067	  7887	  8067	   03:36
 159	-0.002	-0.013	 0.013	 0.012	 0.010	-0.006	 0.025	-0.026	 0.094	 0.082	 0.084	 0.069	 0.052	 0.041	 0.050	 0.038	  5969	  6633	  7519	  8162	  8162	   03:51
 160	-0.006	 0.024	 0.005	 0.020	-0.008	 0.011	 0.004	 0.002	 0.082	 0.070	 0.071	 0.058	 0.042	 0.046	 0.045	 0.046	  6906	  6041	  7685	  7741	  7741	   03:20
 161	 0.005	-0.019	-0.009	-0.000	-0.001	-0.016	-0.028	-0.014	 0.089	 0.085	 0.077	 0.080	 0.049	 0.044	 0.045	 0.043	  5939	  6848	  8077	  7480	  8077	   03:36
 162	-0.019	 0.021	-0.011	-0.005	 0.034	-0.012	 0.003	 0.023	 0.080	 0.094	 0.085	 0.077	 0.043	 0.049	 0.050	 0.044	  7510	  5150	  7710	  7974	  7974	   03:38
 163	-0.023	-0.017	 0.008	-0.011	 0.004	-0.009	 0.018	 0.001	 0.093	 0.080	 0.088	 0.076	 0.050	 0.048	 0.040	 0.048	  6491	  6504	  7006	  8271	  8271	   03:32
 164	-0.030	 0.017	 0.039	-0.038	 0.011	-0.009	-0.009	-0.016	 0.078	 0.076	 0.071	 0.089	 0.042	 0.046	 0.041	 0.051	  7525	  5431	  6564	  8809	  8809	   03:34
 165	-0.014	-0.036	-0.017	 0.000	-0.013	 0.006	 0.008	 0.010	 0.082	 0.070	 0.084	 0.079	 0.043	 0.038	 0.048	 0.049	  6132	  7249	  7762	  7252	  7762	   03:30
 166	-0.005	-0.004	-0.014	-0.001	 0.013	 0.006	 0.019	 0.002	 0.081	 0.080	 0.082	 0.085	 0.041	 0.042	 0.037	 0.037	  6574	  6403	  8095	  7469	  8095	   03:23
 167	 0.012	-0.006	-0.032	 0.011	-0.005	-0.015	 0.009	-0.010	 0.089	 0.078	 0.086	 0.087	 0.047	 0.045	 0.046	 0.047	  5786	  6822	  8736	  6925	  8736	   03:26
 168	-0.002	 0.007	-0.011	 0.007	 0.028	 0.005	 0.004	 0.020	 0.076	 0.087	 0.077	 0.078	 0.043	 0.045	 0.050	 0.052	  6909	  5900	  8081	  7377	  8081	   03:40
 169	-0.002	-0.007	 0.022	-0.014	 0.010	-0.007	 0.014	 0.003	 0.087	 0.074	 0.086	 0.093	 0.053	 0.051	 0.045	 0.047	  6270	  6735	  7059	  8108	  8108	   03:38
 170	 0.002	 0.006	 0.011	 0.005	 0.018	-0.003	-0.008	 0.007	 0.070	 0.087	 0.091	 0.079	 0.048	 0.044	 0.047	 0.044	  7101	  5922	  7263	  8061	  8061	   03:38
 171	 0.014	 0.034	-0.023	 0.004	 0.022	 0.009	 0.003	 0.002	 0.075	 0.065	 0.082	 0.075	 0.041	 0.041	 0.045	 0.045	  6565	  6076	  8256	  7544	  8256	   03:42
 172	-0.015	-0.024	 0.033	 0.001	-0.007	-0.011	 0.017	-0.012	 0.074	 0.095	 0.079	 0.095	 0.042	 0.038	 0.048	 0.046	  7123	  6231	  7264	  7859	  7859	   03:45
 173	 0.021	 0.001	 0.001	 0.024	 0.009	-0.027	 0.018	-0.027	 0.080	 0.068	 0.075	 0.073	 0.052	 0.046	 0.043	 0.041	  5664	  6795	  8365	  7455	  8365	   03:46
 174	 0.005	-0.005	-0.014	 0.009	 0.004	 0.022	 0.031	 0.021	 0.084	 0.079	 0.078	 0.070	 0.040	 0.041	 0.044	 0.049	  6292	  6657	  8004	  7430	  8004	   03:36
 175	 0.009	 0.026	-0.004	-0.001	-0.009	 0.034	-0.012	-0.005	 0.084	 0.086	 0.067	 0.086	 0.045	 0.045	 0.038	 0.042	  6863	  6008	  8254	  7322	  8254	   04:14
 176	 0.002	 0.018	 0.016	-0.003	-0.000	-0.009	 0.009	 0.011	 0.090	 0.073	 0.083	 0.079	 0.045	 0.042	 0.052	 0.044	  6514	  6327	  7283	  8199	  8199	   03:43
 177	-0.018	-0.001	-0.003	 0.012	 0.007	 0.012	 0.007	 0.011	 0.079	 0.068	 0.073	 0.074	 0.046	 0.041	 0.044	 0.042	  6808	  6447	  7885	  7281	  7885	   03:58
 178	 0.027	 0.000	-0.007	-0.008	 0.002	-0.008	-0.013	 0.003	 0.071	 0.083	 0.080	 0.070	 0.052	 0.046	 0.041	 0.050	  6183	  6445	  7587	  8025	  8025	   04:26
 179	-0.057	-0.016	 0.003	 0.012	-0.007	-0.002	-0.020	-0.003	 0.073	 0.095	 0.083	 0.094	 0.041	 0.044	 0.040	 0.049	  8252	  5513	  7691	  7042	  8252	   06:09
 180	 0.009	 0.007	 0.012	-0.008	 0.003	 0.020	 0.011	 0.024	 0.075	 0.076	 0.086	 0.085	 0.046	 0.045	 0.042	 0.047	  6772	  6492	  7133	  7960	  7960	   04:06
 181	-0.015	-0.030	-0.018	-0.005	-0.005	 0.010	-0.001	-0.014	 0.088	 0.074	 0.082	 0.074	 0.041	 0.051	 0.045	 0.046	  6049	  7023	  7734	  7484	  7734	   03:54
 182	-0.033	 0.010	-0.000	-0.016	-0.019	 0.017	-0.006	 0.000	 0.072	 0.091	 0.077	 0.080	 0.041	 0.048	 0.036	 0.043	  8018	  5230	  7271	  7931	  8018	   03:42
 183	-0.010	-0.000	-0.010	 0.010	 0.019	 0.015	-0.017	-0.029	 0.066	 0.060	 0.067	 0.096	 0.046	 0.047	 0.048	 0.043	  6695	  6567	  8611	  6464	  8611	   03:48
 184	-0.006	-0.006	 0.003	-0.010	 0.015	 0.004	-0.019	-0.010	 0.086	 0.079	 0.084	 0.082	 0.048	 0.044	 0.043	 0.045	  6452	  6515	  7437	  7947	  7947	   03:38
 185	-0.007	 0.025	-0.001	-0.010	-0.002	-0.009	-0.023	 0.014	 0.075	 0.076	 0.075	 0.053	 0.042	 0.052	 0.046	 0.040	  7176	  5573	  7105	  8525	  8525	   03:54
 186	 0.007	 0.011	 0.000	-0.009	 0.039	-0.020	 0.010	-0.007	 0.077	 0.086	 0.079	 0.075	 0.041	 0.047	 0.044	 0.038	  6596	  5793	  7746	  8309	  8309	   03:28
 187	 0.051	 0.018	-0.004	 0.018	-0.002	-0.007	 0.012	 0.003	 0.086	 0.092	 0.083	 0.072	 0.044	 0.048	 0.040	 0.043	  5788	  6617	  8213	  7788	  8213	   03:32
 188	-0.003	-0.009	 0.006	-0.018	 0.022	-0.049	-0.016	-0.004	 0.067	 0.071	 0.076	 0.088	 0.042	 0.049	 0.042	 0.040	  6520	  6346	  7631	  8027	  8027	   03:40
 189	-0.041	 0.026	 0.007	 0.025	-0.010	-0.017	 0.002	-0.021	 0.073	 0.079	 0.096	 0.097	 0.045	 0.050	 0.044	 0.050	  8243	  5139	  7715	  7184	  8243	   03:56
 190	-0.026	-0.001	-0.009	-0.014	 0.016	-0.012	 0.000	 0.009	 0.073	 0.066	 0.085	 0.083	 0.045	 0.046	 0.049	 0.053	  6994	  6082	  7426	  7752	  7752	   03:38
 191	 0.014	-0.020	 0.007	 0.010	-0.018	-0.001	-0.013	-0.011	 0.066	 0.088	 0.080	 0.069	 0.048	 0.039	 0.038	 0.046	  6542	  6635	  7474	  7823	  7823	   03:36
 192	-0.028	 0.003	-0.019	-0.005	-0.002	-0.004	-0.022	 0.029	 0.074	 0.078	 0.071	 0.071	 0.043	 0.047	 0.044	 0.045	  7376	  5810	  7846	  7420	  7846	   03:22
 193	-0.016	-0.009	 0.024	 0.007	 0.046	 0.024	-0.011	-0.022	 0.082	 0.076	 0.082	 0.082	 0.044	 0.042	 0.047	 0.049	  6702	  6511	  7338	  7880	  7880	   03:30
 194	 0.011	 0.006	 0.013	 0.000	-0.013	-0.019	 0.009	-0.021	 0.085	 0.071	 0.078	 0.078	 0.040	 0.043	 0.041	 0.035	  6135	  6657	  7660	  8104	  8104	   05:55
 195	-0.010	 0.023	 0.004	-0.040	-0.021	-0.012	 0.017	-0.022	 0.076	 0.073	 0.081	 0.070	 0.051	 0.048	 0.045	 0.043	  6979	  5415	  6789	  9039	  9039	   06:37
 196	-0.013	-0.006	 0.010	 0.015	-0.034	 0.014	 0.009	 0.012	 0.100	 0.082	 0.077	 0.066	 0.037	 0.046	 0.046	 0.049	  6569	  6731	  7424	  7705	  7705	   04:16
 197	-0.018	-0.024	-0.011	 0.009	-0.005	-0.014	-0.017	 0.012	 0.069	 0.075	 0.078	 0.089	 0.041	 0.048	 0.041	 0.048	  6864	  6678	  8067	  6850	  8067	   03:38
 198	 0.001	-0.003	-0.015	-0.006	 0.025	-0.004	 0.008	-0.015	 0.081	 0.077	 0.093	 0.092	 0.044	 0.045	 0.046	 0.049	  6320	  6454	  7925	  7578	  7925	   03:48
 199	-0.040	 0.015	 0.005	 0.002	 0.011	-0.008	 0.016	-0.007	 0.065	 0.068	 0.085	 0.089	 0.048	 0.043	 0.049	 0.047	  7886	  5345	  7475	  7586	  7886	   03:42
 200	-0.001	 0.024	 0.004	 0.009	 0.003	 0.015	 0.027	 0.022	 0.087	 0.081	 0.064	 0.076	 0.043	 0.042	 0.049	 0.042	  6826	  5923	  8177	  7491	  8177	   03:42
 201	 0.002	 0.042	 0.001	 0.022	 0.029	-0.000	 0.032	 0.020	 0.080	 0.098	 0.074	 0.091	 0.054	 0.048	 0.045	 0.042	  7447	  5030	  8587	  7176	  8587	   03:40
 202	 0.030	 0.028	 0.000	-0.017	 0.010	 0.042	 0.005	 0.008	 0.068	 0.076	 0.080	 0.077	 0.040	 0.047	 0.044	 0.042	  6700	  6171	  7360	  8181	  8181	   03:40
 203	 0.012	 0.002	-0.005	-0.019	-0.042	-0.014	 0.004	-0.010	 0.072	 0.062	 0.080	 0.086	 0.045	 0.044	 0.043	 0.049	  6277	  6744	  7568	  7768	  7768	   03:46
 204	 0.019	-0.003	-0.028	 0.012	-0.023	-0.021	-0.043	 0.014	 0.075	 0.088	 0.074	 0.090	 0.050	 0.054	 0.044	 0.046	  6386	  6590	  8771	  6529	  8771	   04:08
 205	 0.003	 0.014	 0.021	-0.036	 0.003	 0.016	-0.003	 0.006	 0.072	 0.064	 0.093	 0.077	 0.042	 0.044	 0.041	 0.042	  6855	  6364	  6169	  9051	  9051	   03:50
 206	 0.011	 0.007	 0.006	 0.007	 0.011	-0.031	 0.009	 0.003	 0.071	 0.060	 0.072	 0.070	 0.047	 0.050	 0.048	 0.044	  6153	  6570	  7766	  7802	  7802	   03:54
 207	 0.005	-0.022	 0.017	-0.000	 0.016	 0.007	-0.018	 0.022	 0.088	 0.091	 0.090	 0.093	 0.047	 0.043	 0.044	 0.050	  6344	  6998	  7310	  7732	  7732	   04:00
 208	 0.007	-0.018	 0.021	-0.006	-0.012	 0.007	-0.019	-0.009	 0.077	 0.083	 0.073	 0.086	 0.053	 0.044	 0.044	 0.042	  6356	  6812	  7390	  7770	  7770	   03:54
 209	-0.043	 0.009	 0.029	-0.029	 0.006	 0.009	-0.025	-0.005	 0.081	 0.072	 0.084	 0.102	 0.043	 0.052	 0.047	 0.046	  7719	  5792	  6679	  8141	  8141	   03:48
 210	-0.011	-0.016	-0.033	-0.015	-0.012	-0.006	-0.034	-0.000	 0.076	 0.086	 0.090	 0.091	 0.040	 0.041	 0.044	 0.047	  6788	  6374	  8022	  7276	  8022	   03:56
 211	 0.018	-0.023	-0.013	-0.016	 0.015	-0.002	-0.023	-0.029	 0.095	 0.080	 0.077	 0.073	 0.043	 0.052	 0.047	 0.045	  5257	  7219	  7831	  7932	  7932	   04:00
 212	 0.016	 0.008	 0.031	 0.001	 0.008	 0.028	 0.020	 0.015	 0.091	 0.083	 0.081	 0.078	 0.041	 0.045	 0.045	 0.038	  6382	  6718	  7050	  8321	  8321	   04:10
 213	 0.020	 0.029	 0.003	 0.008	-0.000	 0.027	-0.005	 0.015	 0.093	 0.073	 0.090	 0.089	 0.047	 0.047	 0.048	 0.048	  6359	  6665	  7704	  7501	  7704	   04:10
 214	 0.007	 0.009	-0.024	-0.008	-0.005	 0.026	 0.018	 0.003	 0.084	 0.077	 0.075	 0.104	 0.050	 0.044	 0.047	 0.045	  6370	  6463	  8675	  6747	  8675	   03:58
 215	-0.038	-0.005	-0.014	 0.030	-0.027	-0.024	 0.008	-0.018	 0.082	 0.093	 0.099	 0.074	 0.044	 0.040	 0.048	 0.051	  7612	  5573	  7806	  7356	  7806	   03:58
 216	 0.028	-0.001	 0.004	-0.018	 0.005	 0.010	 0.008	-0.007	 0.069	 0.088	 0.068	 0.082	 0.044	 0.039	 0.049	 0.041	  6271	  6319	  7807	  8009	  8009	   03:50
 217	-0.022	-0.008	 0.003	 0.013	-0.009	-0.004	-0.007	-0.006	 0.089	 0.083	 0.076	 0.085	 0.048	 0.047	 0.039	 0.046	  6830	  6367	  7966	  7193	  7966	   03:50
 218	-0.010	-0.017	-0.004	 0.023	 0.005	 0.026	 0.012	 0.013	 0.098	 0.087	 0.070	 0.087	 0.041	 0.035	 0.042	 0.045	  6330	  6951	  8543	  6691	  8543	   03:34
 219	 0.018	-0.017	-0.030	-0.014	 0.012	 0.001	 0.012	-0.012	 0.063	 0.069	 0.084	 0.068	 0.045	 0.049	 0.045	 0.038	  5888	  6751	  7834	  7852	  7852	   03:32
 220	 0.003	 0.011	-0.016	-0.022	-0.006	-0.003	 0.005	-0.018	 0.069	 0.078	 0.087	 0.082	 0.044	 0.042	 0.046	 0.045	  6804	  5833	  7603	  8082	  8082	   03:36
 221	-0.026	 0.005	-0.007	 0.001	-0.032	-0.020	-0.021	 0.036	 0.071	 0.090	 0.099	 0.093	 0.047	 0.038	 0.044	 0.048	  7997	  5646	  7343	  7579	  7997	   03:30
 222	-0.026	-0.003	 0.016	-0.009	 0.026	 0.035	 0.014	 0.018	 0.058	 0.080	 0.066	 0.068	 0.043	 0.040	 0.039	 0.040	  7771	  5604	  7084	  8072	  8072	   03:44
 223	 0.015	-0.004	-0.026	 0.007	 0.007	-0.033	 0.015	-0.001	 0.068	 0.099	 0.080	 0.062	 0.047	 0.040	 0.048	 0.050	  6534	  5748	  8239	  7786	  8239	   03:46
 224	-0.025	 0.021	-0.006	 0.001	-0.003	-0.012	-0.002	 0.018	 0.076	 0.079	 0.073	 0.094	 0.043	 0.042	 0.040	 0.047	  7606	  5536	  8181	  7152	  8181	   03:46
 225	-0.018	-0.029	-0.007	-0.007	-0.008	 0.025	 0.003	 0.007	 0.079	 0.081	 0.088	 0.057	 0.045	 0.052	 0.048	 0.042	  6636	  6618	  6828	  8189	  8189	   03:28
 226	-0.034	 0.025	 0.000	 0.015	-0.024	-0.017	-0.006	 0.017	 0.089	 0.083	 0.092	 0.080	 0.052	 0.042	 0.037	 0.048	  7771	  5475	  7525	  7659	  7771	   03:38
 227	 0.010	-0.030	 0.023	-0.006	-0.007	 0.038	-0.007	 0.031	 0.091	 0.094	 0.067	 0.067	 0.048	 0.046	 0.038	 0.049	  6094	  7180	  7038	  8036	  8036	   03:36
 228	 0.016	-0.003	-0.023	-0.001	-0.001	-0.009	-0.005	-0.005	 0.093	 0.091	 0.077	 0.084	 0.051	 0.042	 0.043	 0.040	  5886	  6569	  8580	  7358	  8580	   03:36
 229	-0.005	 0.012	-0.002	 0.017	-0.006	 0.015	 0.029	-0.004	 0.078	 0.072	 0.076	 0.103	 0.042	 0.047	 0.045	 0.046	  6899	  6363	  8506	  6632	  8506	   03:40
 230	 0.003	 0.018	-0.008	-0.004	-0.014	 0.040	-0.010	-0.007	 0.088	 0.072	 0.062	 0.075	 0.047	 0.042	 0.047	 0.043	  6425	  6406	  8133	  7354	  8133	   03:52
 231	-0.009	 0.024	 0.005	-0.004	 0.000	 0.002	 0.018	 0.043	 0.083	 0.088	 0.086	 0.089	 0.049	 0.046	 0.045	 0.045	  7420	  5662	  7450	  7832	  7832	   03:44
 232	 0.014	 0.027	-0.024	 0.022	 0.011	-0.010	 0.002	 0.010	 0.056	 0.074	 0.083	 0.082	 0.044	 0.044	 0.051	 0.040	  7142	  5710	  8569	  6957	  8569	   03:38
 233	 0.008	-0.010	-0.006	 0.023	 0.024	 0.011	 0.010	 0.015	 0.084	 0.069	 0.085	 0.074	 0.046	 0.050	 0.044	 0.042	  5987	  7164	  7950	  7233	  7950	   04:00
 234	-0.012	 0.001	 0.005	-0.007	 0.031	-0.011	-0.002	 0.002	 0.099	 0.052	 0.063	 0.095	 0.046	 0.042	 0.035	 0.045	  5780	  7203	  8290	  7209	  8290	   03:48
 235	 0.017	-0.033	 0.008	-0.022	-0.017	-0.008	 0.013	 0.006	 0.083	 0.077	 0.057	 0.105	 0.040	 0.046	 0.048	 0.053	  5481	  7443	  8244	  7105	  8244	   04:06
 236	 0.011	-0.022	 0.012	-0.001	-0.011	-0.003	-0.005	 0.008	 0.076	 0.092	 0.068	 0.099	 0.039	 0.040	 0.039	 0.044	  6448	  6841	  8094	  7207	  8094	   03:46
 237	-0.016	 0.006	-0.045	-0.004	-0.036	 0.029	 0.024	 0.006	 0.094	 0.083	 0.098	 0.075	 0.038	 0.045	 0.036	 0.044	  6873	  6205	  8000	  7435	  8000	   03:46
 238	 0.001	-0.015	-0.013	-0.009	 0.018	 0.002	-0.018	-0.002	 0.076	 0.079	 0.093	 0.064	 0.045	 0.044	 0.049	 0.048	  6341	  6529	  7189	  8236	  8236	   03:20
 239	-0.029	-0.028	-0.015	-0.021	 0.006	 0.003	-0.007	 0.009	 0.081	 0.068	 0.095	 0.093	 0.047	 0.037	 0.048	 0.046	  6572	  6860	  7352	  7628	  7628	   03:32
 240	-0.015	-0.005	 0.002	-0.023	 0.017	 0.013	 0.005	 0.014	 0.074	 0.079	 0.084	 0.074	 0.045	 0.041	 0.041	 0.054	  6997	  6075	  6905	  8343	  8343	   03:28
 241	-0.001	 0.010	 0.009	 0.012	-0.002	 0.014	-0.013	-0.010	 0.077	 0.070	 0.073	 0.073	 0.043	 0.046	 0.037	 0.045	  6754	  6462	  7691	  7561	  7691	   03:20
 242	 0.020	 0.021	-0.015	 0.030	-0.017	-0.000	 0.005	-0.018	 0.077	 0.090	 0.093	 0.076	 0.049	 0.051	 0.055	 0.044	  6698	  5897	  8241	  7270	  8241	   03:54
 243	 0.018	-0.013	 0.005	 0.008	 0.018	-0.018	-0.002	-0.003	 0.092	 0.068	 0.087	 0.078	 0.042	 0.046	 0.050	 0.042	  5417	  7428	  7705	  7848	  7848	   04:10
 244	 0.023	 0.027	-0.014	 0.009	 0.002	-0.015	 0.006	-0.035	 0.086	 0.088	 0.093	 0.074	 0.050	 0.051	 0.046	 0.051	  6296	  5830	  8014	  7951	  8014	   06:11
 245	 0.001	-0.023	-0.009	 0.038	 0.004	 0.006	-0.001	-0.011	 0.088	 0.099	 0.097	 0.081	 0.045	 0.039	 0.045	 0.043	  6444	  6763	  8197	  7069	  8197	   03:46
 246	 0.013	 0.010	 0.006	-0.018	 0.009	-0.009	 0.030	-0.003	 0.078	 0.071	 0.090	 0.082	 0.049	 0.039	 0.042	 0.038	  6287	  6403	  7254	  8525	  8525	   04:18
 247	-0.022	 0.019	 0.032	-0.012	 0.022	 0.003	-0.031	-0.020	 0.076	 0.089	 0.081	 0.086	 0.046	 0.054	 0.055	 0.044	  7689	  5216	  6890	  8396	  8396	   03:52
 248	 0.017	 0.004	 0.016	-0.008	-0.028	 0.009	-0.020	-0.006	 0.080	 0.087	 0.097	 0.062	 0.047	 0.050	 0.046	 0.047	  6597	  6385	  6398	  8841	  8841	   04:00
 249	-0.022	 0.006	 0.008	-0.005	 0.002	-0.006	-0.010	-0.001	 0.095	 0.060	 0.064	 0.086	 0.048	 0.040	 0.045	 0.047	  6368	  6650	  7932	  7401	  7932	   03:32
 250	 0.015	-0.018	 0.020	 0.013	 0.041	-0.023	 0.003	 0.038	 0.083	 0.094	 0.082	 0.073	 0.046	 0.049	 0.050	 0.043	  6196	  6751	  7415	  8067	  8067	   03:48
 251	 0.000	-0.034	-0.019	 0.001	-0.014	 0.013	-0.021	 0.004	 0.090	 0.073	 0.074	 0.072	 0.040	 0.046	 0.047	 0.050	  5660	  7533	  7999	  7137	  7999	   04:56
 252	-0.019	-0.015	 0.009	-0.009	-0.028	 0.018	-0.005	 0.011	 0.088	 0.100	 0.075	 0.077	 0.036	 0.041	 0.043	 0.046	  7154	  6157	  7266	  7916	  7916	   04:20
 253	-0.006	-0.007	 0.015	-0.003	 0.011	-0.017	-0.004	-0.010	 0.067	 0.098	 0.069	 0.085	 0.037	 0.044	 0.044	 0.041	  7237	  5700	  7765	  7825	  7825	   04:12
 254	-0.020	-0.018	-0.006	 0.005	 0.006	 0.010	 0.010	 0.019	 0.075	 0.097	 0.078	 0.087	 0.049	 0.045	 0.045	 0.042	  7238	  5993	  7928	  7204	  7928	   04:06
 255	-0.007	 0.014	-0.003	-0.020	-0.019	 0.012	-0.004	-0.024	 0.068	 0.096	 0.094	 0.095	 0.054	 0.043	 0.049	 0.044	  7577	  5253	  7331	  8053	  8053	   04:07
