 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 256	 0.025	 0.024	-0.021	-0.018	-0.035	 0.005	 0.002	 0.001	 0.081	 0.063	 0.063	 0.059	 0.043	 0.049	 0.040	 0.040	  5896	  6476	  8017	  7985	  8017	   04:18
 257	-0.003	 0.010	-0.012	-0.003	 0.000	 0.004	 0.004	 0.004	 0.087	 0.075	 0.084	 0.070	 0.047	 0.053	 0.041	 0.039	  6505	  6292	  7619	  7896	  7896	   03:56
 258	 0.007	-0.001	-0.026	-0.004	-0.001	 0.002	 0.000	 0.021	 0.085	 0.074	 0.077	 0.075	 0.048	 0.049	 0.048	 0.036	  6082	  6693	  8187	  7379	  8187	   03:58
 259	-0.007	-0.023	-0.001	 0.005	 0.011	 0.016	-0.030	-0.006	 0.066	 0.079	 0.079	 0.075	 0.050	 0.039	 0.041	 0.044	  6772	  6643	  7596	  7454	  7596	   03:52
 260	 0.000	-0.021	 0.015	 0.012	 0.021	-0.009	-0.009	-0.002	 0.078	 0.084	 0.078	 0.070	 0.041	 0.041	 0.048	 0.053	  6373	  6686	  7464	  7869	  7869	   06:09
 261	 0.009	-0.015	 0.005	-0.004	 0.023	 0.003	 0.008	-0.018	 0.059	 0.073	 0.087	 0.083	 0.046	 0.053	 0.050	 0.045	  6467	  6531	  7349	  7831	  7831	   04:24
 262	-0.004	 0.019	 0.018	 0.010	-0.007	-0.009	-0.031	 0.002	 0.069	 0.068	 0.091	 0.102	 0.051	 0.050	 0.052	 0.043	  7266	  6192	  7473	  7346	  7473	   04:36
 263	 0.016	 0.000	 0.014	 0.024	-0.025	 0.006	-0.013	-0.031	 0.108	 0.094	 0.077	 0.084	 0.041	 0.046	 0.049	 0.045	  5859	  6907	  8179	  7367	  8179	   03:50
 264	 0.003	 0.021	-0.027	-0.013	-0.023	 0.013	-0.010	 0.016	 0.095	 0.073	 0.086	 0.091	 0.045	 0.045	 0.040	 0.045	  6427	  6512	  8124	  7359	  8124	   03:56
 265	-0.016	-0.015	 0.017	 0.001	-0.002	-0.032	-0.018	 0.008	 0.049	 0.082	 0.081	 0.079	 0.036	 0.042	 0.043	 0.035	  7721	  5869	  7144	  7989	  7989	   04:10
 266	 0.019	 0.009	-0.017	-0.015	 0.017	-0.014	 0.013	 0.006	 0.059	 0.074	 0.065	 0.086	 0.039	 0.036	 0.056	 0.043	  6466	  6017	  8462	  7456	  8462	   03:40
 267	 0.031	 0.005	-0.010	 0.014	-0.010	 0.013	-0.009	-0.004	 0.090	 0.072	 0.067	 0.069	 0.048	 0.044	 0.051	 0.051	  5472	  7096	  8387	  7201	  8387	   06:41
 268	 0.010	 0.024	-0.001	-0.038	-0.015	 0.028	 0.002	-0.005	 0.056	 0.096	 0.098	 0.090	 0.043	 0.049	 0.048	 0.042	  7809	  5111	  6726	  8650	  8650	   06:53
 269	 0.021	 0.019	-0.010	-0.016	-0.006	 0.004	-0.002	 0.002	 0.086	 0.095	 0.073	 0.076	 0.037	 0.048	 0.044	 0.048	  6466	  5948	  7928	  8033	  8033	   05:20
 270	 0.014	-0.005	 0.002	-0.003	-0.047	 0.004	 0.004	-0.009	 0.065	 0.097	 0.076	 0.090	 0.050	 0.046	 0.047	 0.041	  7054	  6054	  7812	  7417	  7812	   05:09
 271	-0.024	 0.036	 0.021	 0.023	-0.008	-0.030	-0.005	 0.012	 0.071	 0.086	 0.092	 0.078	 0.051	 0.044	 0.036	 0.043	  8269	  5001	  7228	  8042	  8269	   04:22
 272	-0.012	-0.001	 0.022	-0.017	-0.017	-0.002	-0.022	 0.011	 0.072	 0.084	 0.078	 0.078	 0.042	 0.048	 0.047	 0.040	  7303	  6000	  6774	  8340	  8340	   03:51
 273	-0.009	-0.010	-0.005	-0.017	-0.012	-0.012	-0.001	 0.014	 0.080	 0.079	 0.085	 0.086	 0.039	 0.050	 0.045	 0.050	  6672	  6455	  7387	  7823	  7823	   03:30
 274	 0.033	 0.059	 0.033	 0.015	-0.012	-0.022	-0.011	 0.010	 0.086	 0.091	 0.063	 0.097	 0.046	 0.043	 0.046	 0.049	  6949	  5591	  8266	  7538	  8266	   04:58
 275	 0.016	-0.011	-0.037	 0.050	 0.021	 0.010	 0.007	 0.012	 0.087	 0.076	 0.099	 0.080	 0.043	 0.047	 0.044	 0.044	  5850	  7334	  8891	  6299	  8891	   05:08
 276	-0.013	-0.011	-0.002	-0.011	-0.020	 0.003	 0.025	 0.013	 0.079	 0.090	 0.065	 0.085	 0.045	 0.044	 0.043	 0.045	  6898	  6065	  7966	  7454	  7966	   04:30
 277	 0.013	-0.015	-0.001	 0.018	 0.009	-0.007	-0.014	-0.025	 0.075	 0.102	 0.082	 0.094	 0.039	 0.047	 0.042	 0.045	  6599	  6396	  8369	  7082	  8369	   04:40
 278	-0.004	-0.003	 0.008	-0.030	 0.001	-0.019	 0.030	-0.001	 0.088	 0.087	 0.063	 0.087	 0.046	 0.040	 0.039	 0.049	  6336	  6089	  7798	  8157	  8157	   03:30
 279	 0.013	 0.023	 0.004	-0.022	-0.008	 0.003	 0.029	 0.026	 0.093	 0.072	 0.092	 0.073	 0.043	 0.043	 0.052	 0.047	  6278	  6410	  6903	  8709	  8709	   03:29
 280	-0.023	 0.007	-0.005	-0.000	 0.024	-0.016	-0.002	 0.042	 0.078	 0.075	 0.069	 0.075	 0.042	 0.046	 0.052	 0.042	  7128	  5931	  7892	  7551	  7892	   03:36
 281	-0.012	 0.008	-0.009	-0.008	 0.000	-0.024	 0.032	-0.027	 0.089	 0.069	 0.076	 0.089	 0.049	 0.048	 0.052	 0.052	  6231	  6102	  8219	  7536	  8219	   03:28
 282	 0.011	-0.003	 0.007	-0.007	 0.034	-0.020	 0.020	-0.014	 0.071	 0.082	 0.073	 0.077	 0.039	 0.046	 0.044	 0.051	  6323	  6140	  7752	  8098	  8098	   06:41
 283	 0.022	-0.002	-0.026	 0.007	 0.039	-0.002	-0.010	 0.005	 0.083	 0.090	 0.081	 0.089	 0.044	 0.046	 0.041	 0.041	  6080	  6578	  8765	  7079	  8765	   04:44
 284	 0.014	 0.044	-0.016	 0.003	 0.011	-0.018	 0.016	 0.008	 0.076	 0.097	 0.072	 0.076	 0.044	 0.043	 0.041	 0.040	  7191	  5025	  8543	  7753	  8543	   04:04
 285	-0.025	 0.021	 0.012	-0.023	 0.019	-0.001	 0.005	-0.012	 0.076	 0.064	 0.068	 0.100	 0.047	 0.045	 0.045	 0.045	  7190	  5725	  7702	  7691	  7702	   03:34
 286	 0.001	-0.000	-0.012	-0.002	-0.017	-0.001	 0.022	 0.014	 0.089	 0.086	 0.094	 0.095	 0.046	 0.046	 0.037	 0.051	  6577	  6478	  7859	  7442	  7859	   03:40
 287	 0.009	-0.009	 0.001	 0.009	 0.023	 0.009	-0.003	-0.021	 0.078	 0.093	 0.066	 0.071	 0.052	 0.041	 0.047	 0.049	  6329	  6195	  8140	  7552	  8140	   03:38
 288	 0.007	-0.004	-0.010	-0.010	 0.010	 0.003	-0.008	 0.005	 0.086	 0.073	 0.067	 0.066	 0.045	 0.038	 0.043	 0.043	  5957	  6725	  7899	  7850	  7899	   04:02
 289	 0.026	 0.002	-0.013	-0.007	 0.023	-0.020	 0.007	-0.019	 0.070	 0.074	 0.104	 0.107	 0.047	 0.045	 0.046	 0.050	  6095	  6650	  7964	  7535	  7964	   03:45
 290	-0.009	-0.023	 0.009	 0.001	-0.010	 0.000	-0.006	 0.009	 0.084	 0.076	 0.068	 0.071	 0.043	 0.039	 0.042	 0.036	  6310	  6939	  7602	  7716	  7716	   03:52
 291	-0.005	 0.012	-0.011	 0.007	 0.000	 0.014	-0.012	 0.023	 0.066	 0.074	 0.073	 0.082	 0.042	 0.049	 0.049	 0.041	  7239	  6036	  8069	  7042	  8069	   03:48
 292	-0.003	-0.026	 0.007	-0.010	 0.007	-0.033	-0.003	-0.000	 0.068	 0.087	 0.070	 0.092	 0.052	 0.044	 0.044	 0.044	  6542	  6384	  7863	  7561	  7863	   06:11
 293	 0.008	 0.019	 0.005	 0.004	-0.006	 0.030	-0.005	-0.022	 0.064	 0.071	 0.073	 0.092	 0.050	 0.042	 0.040	 0.044	  7036	  6197	  7983	  7215	  7983	   05:11
 294	 0.002	-0.014	 0.001	-0.003	-0.011	 0.012	 0.016	-0.011	 0.078	 0.066	 0.076	 0.095	 0.049	 0.048	 0.039	 0.044	  6149	  7087	  7937	  7167	  7937	   03:44
 295	 0.010	 0.000	-0.027	 0.013	-0.013	-0.026	-0.007	-0.020	 0.081	 0.087	 0.073	 0.065	 0.047	 0.039	 0.042	 0.050	  6184	  6164	  8609	  7368	  8609	   04:08
 296	-0.013	 0.012	 0.012	 0.024	 0.011	-0.046	 0.002	-0.026	 0.081	 0.080	 0.078	 0.089	 0.046	 0.041	 0.046	 0.046	  6916	  5847	  8270	  7385	  8270	   06:27
 297	 0.012	-0.012	-0.020	-0.027	-0.018	-0.015	 0.010	-0.022	 0.061	 0.077	 0.093	 0.098	 0.045	 0.049	 0.049	 0.043	  6462	  6387	  7696	  7715	  7715	   04:28
 298	 0.017	-0.029	-0.028	-0.005	 0.007	-0.036	-0.010	-0.015	 0.092	 0.075	 0.081	 0.090	 0.038	 0.051	 0.046	 0.046	  5118	  7474	  8614	  7134	  8614	   03:38
 299	 0.041	-0.014	-0.015	 0.004	 0.018	 0.036	-0.013	 0.006	 0.087	 0.088	 0.074	 0.077	 0.046	 0.043	 0.037	 0.039	  5452	  7369	  8341	  7296	  8341	   06:05
 300	-0.014	-0.021	 0.009	 0.044	 0.015	 0.002	-0.006	 0.010	 0.076	 0.069	 0.092	 0.067	 0.032	 0.040	 0.050	 0.042	  6709	  7084	  7584	  7285	  7584	   05:51
