 IND	    DX_1	    DX_2	    DX_3	    DX_4	    DY_1	    DY_2	    DY_3	    DY_4	    JEU1	    JEU2	    JEU3	    JEU4	    INT1	    INT2	    INT3	    INT4	      F1	      F2	      F3	      F4	     FIT	      TIME
1130	   0.049	   0.064	  -0.014	   0.028	   0.019	  -0.001	   0.051	   0.059	   0.138	   0.138	   0.134	   0.155	   0.046	   0.050	   0.047	   0.043	    6517	    5942	    9145	    6790	    9145	     03:59
1131	  -0.048	   0.031	   0.066	  -0.024	  -0.022	  -0.023	  -0.001	   0.067	   0.138	   0.124	   0.140	   0.139	   0.038	   0.042	   0.037	   0.049	    8407	    5496	    5572	    9283	    9283	     03:41
1132	  -0.103	   0.010	  -0.008	   0.008	  -0.025	  -0.023	   0.058	   0.022	   0.119	   0.117	   0.128	   0.133	   0.042	   0.052	   0.046	   0.040	    9131	    4508	    7667	    7229	    9131	     03:49
1133	   0.001	   0.010	   0.033	  -0.016	   0.015	   0.020	  -0.026	   0.027	   0.134	   0.137	   0.133	   0.152	   0.040	   0.046	   0.044	   0.040	    7036	    6312	    7085	    8112	    8112	     03:33
1134	  -0.043	   0.071	   0.029	   0.034	  -0.014	   0.008	   0.049	   0.041	   0.126	   0.127	   0.112	   0.134	   0.040	   0.044	   0.043	   0.040	    8969	    4318	    8031	    7301	    8969	     03:39
1135	   0.008	   0.010	  -0.022	   0.050	   0.001	   0.003	   0.047	   0.042	   0.133	   0.129	   0.134	   0.132	   0.048	   0.052	   0.048	   0.052	    6537	    6510	    8868	    6342	    8868	     03:47
1136	  -0.005	   0.034	  -0.016	  -0.013	  -0.006	  -0.029	   0.002	  -0.034	   0.119	   0.116	   0.154	   0.134	   0.045	   0.044	   0.042	   0.050	    7114	    5510	    7455	    8261	    8261	     03:37
1137	   0.019	   0.003	   0.036	   0.039	   0.024	  -0.003	  -0.046	  -0.023	   0.138	   0.115	   0.131	   0.133	   0.046	   0.043	   0.045	   0.046	    5937	    7353	    7828	    7368	    7828	     03:29
1138	  -0.044	  -0.033	   0.048	   0.021	   0.078	   0.013	   0.027	  -0.051	   0.136	   0.120	   0.118	   0.131	   0.050	   0.045	   0.044	   0.047	    6486	    6608	    7410	    7835	    7835	     03:39
1139	   0.039	   0.021	  -0.006	  -0.010	  -0.025	   0.028	  -0.051	   0.006	   0.150	   0.117	   0.116	   0.124	   0.046	   0.043	   0.047	   0.044	    5458	    7312	    7992	    7626	    7992	     03:43
1140	  -0.002	  -0.020	  -0.046	   0.034	   0.008	  -0.017	   0.072	   0.054	   0.153	   0.130	   0.119	   0.137	   0.045	   0.043	   0.049	   0.049	    5499	    7083	    9798	    6032	    9798	     04:01
1141	  -0.067	   0.036	  -0.011	  -0.022	   0.018	  -0.033	  -0.002	  -0.046	   0.134	   0.127	   0.129	   0.124	   0.046	   0.044	   0.042	   0.043	    8132	    4231	    7597	    8445	    8445	     03:37
1142	  -0.027	  -0.029	   0.008	   0.012	   0.026	   0.033	  -0.005	  -0.054	   0.140	   0.141	   0.122	   0.131	   0.047	   0.045	   0.048	   0.051	    6483	    6512	    7955	    7349	    7955	     03:31
1143	  -0.021	  -0.011	  -0.036	  -0.046	   0.064	  -0.033	  -0.043	  -0.012	   0.144	   0.141	   0.123	   0.132	   0.043	   0.048	   0.046	   0.038	    6473	    5838	    8171	    8088	    8171	     03:37
1144	   0.016	  -0.013	  -0.061	   0.022	  -0.054	   0.078	   0.031	   0.025	   0.125	   0.141	   0.143	   0.128	   0.044	   0.048	   0.046	   0.047	    6624	    6828	    8755	    6197	    8755	     03:39
1145	  -0.035	  -0.015	   0.026	  -0.049	   0.018	  -0.011	   0.037	  -0.035	   0.122	   0.142	   0.123	   0.120	   0.045	   0.036	   0.044	   0.055	    7269	    5254	    6380	    9438	    9438	     03:27
1146	  -0.061	   0.036	   0.005	   0.003	   0.016	  -0.012	  -0.033	  -0.030	   0.129	   0.129	   0.121	   0.151	   0.045	   0.045	   0.048	   0.046	    8404	    4581	    8190	    7181	    8404	     03:39
1147	  -0.080	   0.015	   0.037	   0.015	  -0.028	  -0.021	   0.013	   0.047	   0.131	   0.137	   0.139	   0.114	   0.041	   0.041	   0.045	   0.044	    9121	    4776	    6252	    8561	    9121	     03:33
1148	   0.040	   0.015	   0.072	   0.022	  -0.034	  -0.033	   0.043	   0.041	   0.127	   0.134	   0.125	   0.127	   0.047	   0.043	   0.043	   0.041	    6522	    6707	    6738	    8628	    8628	     03:39
1149	  -0.061	   0.012	   0.013	  -0.036	   0.020	  -0.050	  -0.010	   0.015	   0.117	   0.137	   0.151	   0.132	   0.042	   0.045	   0.042	   0.043	    8535	    4609	    6280	    9138	    9138	     03:35
1150	  -0.010	   0.003	   0.022	  -0.013	  -0.007	   0.057	   0.038	  -0.018	   0.146	   0.134	   0.133	   0.136	   0.039	   0.038	   0.048	   0.042	    6696	    6435	    7098	    8312	    8312	     03:35
1151	   0.022	   0.001	   0.049	   0.012	  -0.040	  -0.009	   0.082	   0.010	   0.119	   0.130	   0.125	   0.117	   0.049	   0.049	   0.048	   0.050	    6642	    6342	    6881	    8505	    8505	     03:33
1152	  -0.008	   0.035	  -0.051	   0.008	   0.016	  -0.011	   0.013	   0.044	   0.117	   0.139	   0.140	   0.132	   0.043	   0.047	   0.041	   0.036	    7694	    5124	    8708	    7044	    8708	     03:31
1153	  -0.006	   0.030	   0.024	  -0.010	   0.035	  -0.023	  -0.001	  -0.032	   0.131	   0.133	   0.124	   0.137	   0.046	   0.050	   0.051	   0.036	    7045	    5344	    7562	    8388	    8388	     03:37
1154	   0.013	  -0.027	   0.018	  -0.054	  -0.056	   0.051	  -0.015	  -0.013	   0.129	   0.127	   0.127	   0.125	   0.043	   0.050	   0.047	   0.045	    6046	    7193	    6196	    8878	    8878	     03:37
1155	   0.008	  -0.001	   0.024	   0.016	  -0.053	  -0.020	  -0.030	  -0.002	   0.134	   0.126	   0.137	   0.151	   0.042	   0.040	   0.042	   0.053	    6613	    6932	    7635	    7320	    7635	     03:29
1156	   0.023	  -0.010	  -0.010	   0.034	  -0.002	   0.030	   0.011	  -0.022	   0.133	   0.131	   0.133	   0.138	   0.042	   0.045	   0.044	   0.046	    5928	    7186	    8619	    6671	    8619	     03:39
1157	   0.053	   0.002	  -0.075	   0.054	   0.058	  -0.029	   0.020	   0.053	   0.138	   0.126	   0.119	   0.149	   0.046	   0.042	   0.041	   0.043	    4922	    7474	   11182	    5033	   11182	     03:59
1158	  -0.076	   0.038	  -0.020	   0.047	  -0.020	   0.061	  -0.019	  -0.018	   0.124	   0.130	   0.123	   0.129	   0.052	   0.049	   0.047	   0.057	    8965	    4662	    8575	    6042	    8965	     03:47
1159	   0.009	   0.083	   0.000	   0.026	   0.003	  -0.053	  -0.048	   0.034	   0.143	   0.135	   0.149	   0.118	   0.042	   0.050	   0.044	   0.039	    7597	    5109	    7712	    8211	    8211	     03:35
1160	  -0.013	  -0.055	  -0.037	  -0.015	  -0.000	  -0.019	   0.001	   0.022	   0.137	   0.135	   0.134	   0.134	   0.047	   0.042	   0.047	   0.042	    5743	    7231	    8173	    7303	    8173	     03:31
1161	   0.029	  -0.024	  -0.026	  -0.013	  -0.034	   0.008	  -0.037	  -0.042	   0.136	   0.121	   0.148	   0.108	   0.045	   0.046	   0.045	   0.037	    5153	    7526	    7364	    8372	    8372	     03:33
1162	   0.013	   0.010	  -0.028	   0.016	  -0.039	   0.030	   0.006	  -0.026	   0.117	   0.134	   0.120	   0.140	   0.042	   0.050	   0.051	   0.042	    6814	    6114	    8963	    6457	    8963	     03:33
1163	   0.072	  -0.026	   0.020	  -0.049	  -0.081	   0.009	  -0.026	   0.004	   0.121	   0.141	   0.146	   0.127	   0.042	   0.043	   0.041	   0.033	    5472	    7679	    6131	    9344	    9344	     03:45
1164	  -0.004	   0.013	  -0.018	   0.031	  -0.013	  -0.031	   0.017	   0.054	   0.119	   0.129	   0.113	   0.139	   0.046	   0.044	   0.041	   0.037	    7139	    6023	    9072	    6434	    9072	     03:33
1165	   0.003	  -0.014	  -0.010	   0.048	  -0.029	   0.045	   0.002	   0.004	   0.126	   0.134	   0.118	   0.134	   0.047	   0.045	   0.044	   0.056	    6656	    6921	    8819	    5941	    8819	     03:35
1166	  -0.022	   0.024	   0.008	  -0.026	   0.001	  -0.000	  -0.002	   0.042	   0.121	   0.136	   0.145	   0.151	   0.046	   0.043	   0.044	   0.049	    7959	    5282	    6951	    8253	    8253	     03:39
1167	   0.017	  -0.025	  -0.002	   0.021	  -0.025	   0.017	   0.029	   0.010	   0.138	   0.149	   0.143	   0.133	   0.045	   0.040	   0.047	   0.043	    6134	    6980	    7923	    7417	    7923	     03:39
1168	   0.022	   0.034	  -0.034	  -0.025	  -0.012	   0.007	   0.052	  -0.028	   0.138	   0.119	   0.132	   0.116	   0.048	   0.040	   0.041	   0.049	    5889	    5954	    8170	    8403	    8403	     04:11
1169	   0.003	   0.064	   0.004	  -0.045	  -0.033	   0.001	  -0.040	  -0.042	   0.144	   0.120	   0.137	   0.137	   0.040	   0.042	   0.045	   0.041	    7012	    5412	    7054	    8986	    8986	     03:57
1170	   0.065	   0.033	   0.007	   0.011	  -0.001	  -0.008	   0.008	  -0.011	   0.124	   0.113	   0.136	   0.135	   0.043	   0.040	   0.038	   0.047	    5577	    7047	    8061	    7795	    8061	     03:41
1171	   0.021	   0.040	  -0.000	  -0.028	  -0.001	  -0.014	   0.019	  -0.007	   0.121	   0.115	   0.116	   0.117	   0.046	   0.044	   0.042	   0.041	    6482	    5755	    7552	    8622	    8622	     03:37
1172	   0.012	  -0.014	  -0.086	   0.004	   0.030	   0.006	  -0.032	   0.011	   0.134	   0.130	   0.132	   0.139	   0.041	   0.046	   0.042	   0.044	    5795	    6930	    9765	    6000	    9765	     03:55
1173	   0.036	   0.002	   0.010	   0.048	   0.004	   0.010	   0.014	  -0.049	   0.140	   0.128	   0.133	   0.130	   0.040	   0.047	   0.046	   0.042	    5554	    7243	    8529	    7091	    8529	     03:37
1174	  -0.014	   0.008	  -0.013	   0.010	   0.002	   0.002	   0.011	   0.060	   0.124	   0.141	   0.138	   0.131	   0.046	   0.044	   0.041	   0.048	    7521	    5799	    7742	    7446	    7742	     03:31
1175	   0.036	  -0.022	   0.037	  -0.032	   0.022	  -0.001	   0.013	  -0.004	   0.121	   0.146	   0.138	   0.134	   0.047	   0.043	   0.041	   0.058	    6004	    6790	    6391	    9090	    9090	     03:35
1176	   0.000	  -0.033	   0.026	   0.029	   0.037	  -0.021	   0.020	   0.045	   0.134	   0.128	   0.136	   0.126	   0.049	   0.039	   0.045	   0.038	    6042	    7339	    7435	    7804	    7804	     03:49
1177	   0.057	  -0.073	   0.002	  -0.019	  -0.030	  -0.024	   0.025	   0.026	   0.144	   0.135	   0.128	   0.111	   0.046	   0.046	   0.039	   0.045	    3928	    8706	    7284	    8522	    8706	     03:55
1178	  -0.019	  -0.003	  -0.003	   0.023	   0.003	  -0.048	  -0.040	   0.017	   0.142	   0.129	   0.138	   0.111	   0.043	   0.045	   0.049	   0.041	    6631	    6407	    7644	    7876	    7876	     03:21
1179	   0.037	  -0.029	  -0.047	  -0.011	   0.046	   0.045	  -0.011	  -0.021	   0.135	   0.133	   0.128	   0.154	   0.051	   0.048	   0.044	   0.044	    5071	    7575	    9122	    6515	    9122	     03:45
1180	   0.036	   0.005	   0.024	  -0.046	   0.031	  -0.022	   0.012	  -0.065	   0.119	   0.134	   0.137	   0.128	   0.049	   0.039	   0.055	   0.042	    5923	    6020	    6617	    9697	    9697	     03:59
1181	  -0.026	   0.022	  -0.014	   0.038	   0.008	  -0.033	  -0.015	  -0.018	   0.135	   0.123	   0.117	   0.120	   0.045	   0.046	   0.050	   0.042	    7039	    5684	    8852	    6804	    8852	     03:37
1182	   0.035	  -0.032	  -0.042	   0.033	  -0.010	   0.005	   0.025	  -0.045	   0.135	   0.104	   0.096	   0.138	   0.042	   0.043	   0.040	   0.047	    4365	    8207	   10409	    5411	   10409	     03:29
1183	   0.021	  -0.028	  -0.021	  -0.056	  -0.008	  -0.010	   0.037	   0.052	   0.156	   0.116	   0.122	   0.137	   0.040	   0.046	   0.044	   0.035	    4698	    7892	    7751	    8241	    8241	     03:39
1184	   0.040	   0.050	  -0.056	  -0.013	   0.058	  -0.002	  -0.019	  -0.024	   0.151	   0.133	   0.137	   0.133	   0.045	   0.050	   0.040	   0.043	    5859	    5912	    9044	    7629	    9044	     03:51
1185	  -0.021	  -0.018	  -0.003	  -0.013	  -0.047	   0.048	  -0.038	   0.003	   0.138	   0.128	   0.135	   0.114	   0.040	   0.041	   0.051	   0.048	    6753	    6786	    6839	    8073	    8073	     03:23
1186	   0.010	   0.013	  -0.006	  -0.062	   0.001	  -0.037	  -0.006	   0.010	   0.129	   0.135	   0.121	   0.126	   0.044	   0.046	   0.038	   0.045	    6476	    5846	    7099	    9056	    9056	     03:41
1187	   0.054	  -0.017	  -0.016	  -0.029	  -0.030	   0.012	  -0.057	   0.040	   0.122	   0.105	   0.136	   0.132	   0.046	   0.048	   0.044	   0.042	    5051	    8181	    7381	    7811	    8181	     03:39
1188	   0.012	  -0.058	  -0.017	  -0.049	   0.015	  -0.017	  -0.003	   0.088	   0.135	   0.136	   0.121	   0.126	   0.042	   0.042	   0.043	   0.047	    5398	    7728	    7259	    8279	    8279	     03:37
1189	   0.027	   0.012	   0.011	  -0.020	  -0.001	   0.011	   0.008	  -0.026	   0.151	   0.111	   0.131	   0.100	   0.051	   0.044	   0.039	   0.035	    5261	    7138	    6830	    9204	    9204	     03:55
1190	   0.075	   0.006	   0.000	  -0.011	   0.024	   0.007	   0.004	   0.004	   0.119	   0.116	   0.118	   0.132	   0.047	   0.049	   0.044	   0.041	    4942	    7493	    8116	    7789	    8116	     03:37
1191	  -0.046	  -0.012	   0.010	  -0.016	  -0.031	   0.009	  -0.070	   0.021	   0.148	   0.128	   0.130	   0.114	   0.042	   0.045	   0.049	   0.047	    7132	    6383	    6708	    8250	    8250	     03:33
1192	   0.041	   0.022	   0.016	   0.056	  -0.005	  -0.010	   0.022	  -0.038	   0.123	   0.126	   0.133	   0.136	   0.037	   0.040	   0.043	   0.038	    6231	    6709	    8681	    6954	    8681	     03:37
1193	   0.006	  -0.001	   0.021	   0.006	   0.016	   0.022	   0.005	   0.015	   0.127	   0.131	   0.146	   0.127	   0.040	   0.049	   0.037	   0.048	    6787	    6606	    6874	    8193	    8193	     03:37
1194	  -0.096	  -0.011	   0.011	  -0.030	  -0.025	  -0.030	   0.007	   0.047	   0.134	   0.146	   0.123	   0.140	   0.042	   0.047	   0.049	   0.041	    8842	    4740	    6828	    8158	    8842	     03:25
1195	  -0.048	  -0.032	   0.028	   0.091	   0.072	  -0.009	  -0.020	   0.007	   0.126	   0.131	   0.131	   0.123	   0.054	   0.041	   0.046	   0.050	    7279	    6476	    8448	    6327	    8448	     03:43
1196	  -0.023	   0.047	   0.008	   0.043	  -0.031	   0.068	  -0.009	  -0.071	   0.125	   0.130	   0.147	   0.128	   0.034	   0.046	   0.041	   0.045	    8141	    5523	    7706	    7357	    8141	     03:33
1197	  -0.007	   0.016	   0.037	   0.010	  -0.069	  -0.006	  -0.011	  -0.030	   0.139	   0.118	   0.107	   0.146	   0.045	   0.038	   0.051	   0.046	    6809	    6483	    7890	    7267	    7890	     03:31
1198	   0.010	  -0.054	   0.026	  -0.016	   0.019	   0.026	  -0.010	   0.027	   0.142	   0.141	   0.131	   0.128	   0.045	   0.044	   0.048	   0.044	    5577	    7687	    6826	    8333	    8333	     03:31
1199	   0.009	  -0.026	   0.013	  -0.005	   0.004	  -0.039	   0.012	  -0.016	   0.133	   0.126	   0.129	   0.123	   0.045	   0.041	   0.045	   0.043	    5662	    7014	    7471	    8297	    8297	     03:33
1200	  -0.068	  -0.047	   0.027	  -0.058	  -0.031	   0.049	  -0.029	   0.071	   0.130	   0.122	   0.129	   0.147	   0.046	   0.049	   0.052	   0.047	    7688	    6691	    5795	    8283	    8283	     03:31
1201	  -0.041	  -0.028	  -0.004	  -0.004	  -0.067	  -0.000	   0.020	   0.035	   0.125	   0.127	   0.151	   0.132	   0.045	   0.047	   0.041	   0.039	    7679	    6462	    6769	    7789	    7789	     03:33
1202	   0.034	  -0.004	  -0.096	   0.002	   0.107	   0.005	  -0.016	  -0.014	   0.119	   0.138	   0.129	   0.131	   0.044	   0.043	   0.049	   0.045	    5868	    6125	   10239	    6343	   10239	     03:37
1203	   0.016	   0.033	  -0.010	   0.076	   0.044	   0.027	  -0.013	  -0.035	   0.133	   0.126	   0.129	   0.124	   0.053	   0.037	   0.049	   0.047	    6558	    6252	    9298	    6232	    9298	     03:37
1204	   0.008	  -0.040	   0.053	  -0.044	   0.005	  -0.011	   0.016	   0.027	   0.137	   0.135	   0.119	   0.127	   0.042	   0.045	   0.047	   0.051	    5804	    7237	    6008	    9265	    9265	     03:41
1205	  -0.025	  -0.026	   0.011	   0.070	   0.031	   0.061	   0.018	   0.037	   0.114	   0.146	   0.122	   0.134	   0.041	   0.048	   0.042	   0.045	    7686	    6454	    8491	    5936	    8491	     03:33
1206	   0.011	   0.026	   0.019	  -0.029	   0.046	  -0.044	   0.023	  -0.013	   0.126	   0.144	   0.123	   0.132	   0.040	   0.043	   0.047	   0.040	    6842	    5300	    7408	    8963	    8963	     03:37
1207	  -0.010	   0.008	   0.015	   0.022	   0.002	  -0.032	   0.017	   0.043	   0.120	   0.131	   0.138	   0.115	   0.038	   0.047	   0.043	   0.048	    7386	    5958	    7125	    8106	    8106	     03:31
1208	   0.028	  -0.022	  -0.018	   0.031	  -0.038	  -0.040	  -0.023	   0.021	   0.129	   0.146	   0.123	   0.138	   0.041	   0.048	   0.050	   0.047	    5935	    7022	    8958	    6492	    8958	     03:37
1209	   0.021	   0.031	   0.006	  -0.056	   0.007	   0.008	   0.011	   0.046	   0.136	   0.139	   0.129	   0.135	   0.054	   0.042	   0.044	   0.042	    6652	    5836	    6852	    9027	    9027	     03:51
1210	   0.027	   0.027	  -0.016	  -0.020	  -0.017	   0.050	   0.017	  -0.059	   0.138	   0.141	   0.142	   0.145	   0.041	   0.050	   0.047	   0.051	    6356	    6093	    7878	    7988	    7988	     03:47
1211	  -0.047	   0.016	   0.003	  -0.039	   0.029	  -0.019	   0.000	  -0.015	   0.130	   0.133	   0.129	   0.120	   0.047	   0.050	   0.041	   0.040	    7705	    4829	    6855	    8952	    8952	     03:47
1212	  -0.026	  -0.036	   0.022	  -0.054	  -0.001	   0.001	  -0.028	   0.013	   0.134	   0.161	   0.134	   0.143	   0.049	   0.048	   0.046	   0.049	    7075	    5988	    6365	    8833	    8833	     03:31
1213	   0.033	  -0.012	   0.002	  -0.001	   0.068	  -0.033	  -0.002	  -0.072	   0.140	   0.148	   0.135	   0.130	   0.042	   0.054	   0.043	   0.046	    5535	    6480	    8020	    8344	    8344	     03:31
1214	   0.037	   0.017	   0.033	   0.019	  -0.013	   0.027	  -0.001	  -0.006	   0.133	   0.115	   0.130	   0.142	   0.051	   0.037	   0.049	   0.044	    5934	    7181	    7671	    7603	    7671	     03:25
1215	  -0.041	   0.004	  -0.005	   0.041	  -0.029	  -0.078	  -0.021	  -0.030	   0.152	   0.129	   0.128	   0.137	   0.044	   0.045	   0.046	   0.042	    6862	    6004	    8804	    6827	    8804	     03:35
1216	   0.000	   0.026	   0.020	  -0.009	   0.051	  -0.056	  -0.002	   0.067	   0.129	   0.127	   0.135	   0.138	   0.049	   0.047	   0.047	   0.044	    6931	    5982	    7258	    8457	    8457	     03:35
1217	  -0.039	  -0.052	   0.020	  -0.031	   0.015	   0.026	  -0.001	   0.004	   0.122	   0.122	   0.117	   0.136	   0.047	   0.040	   0.049	   0.044	    6665	    6898	    6918	    7969	    7969	     03:27
1218	   0.082	   0.053	   0.002	   0.014	   0.002	   0.031	   0.013	   0.034	   0.129	   0.127	   0.131	   0.122	   0.045	   0.048	   0.040	   0.044	    5760	    6765	    7989	    7886	    7989	     04:09
1219	  -0.027	   0.036	   0.034	   0.034	  -0.027	  -0.045	  -0.015	  -0.024	   0.129	   0.152	   0.130	   0.139	   0.047	   0.043	   0.042	   0.043	    8251	    4722	    7822	    7671	    8251	     03:39
1220	   0.042	  -0.017	   0.023	   0.006	   0.009	  -0.071	   0.021	   0.031	   0.126	   0.128	   0.147	   0.128	   0.045	   0.045	   0.047	   0.040	    5467	    7390	    7137	    8588	    8588	     03:31
1221	   0.015	  -0.002	   0.017	   0.035	  -0.015	  -0.046	  -0.021	   0.016	   0.127	   0.141	   0.129	   0.140	   0.045	   0.048	   0.046	   0.050	    6585	    6531	    8159	    7128	    8159	     03:35
1222	  -0.044	   0.038	   0.007	   0.067	  -0.016	   0.052	   0.064	  -0.064	   0.137	   0.131	   0.138	   0.113	   0.053	   0.042	   0.047	   0.038	    7914	    5123	    8255	    7262	    8255	     03:43
1223	   0.024	  -0.027	   0.001	   0.045	   0.015	   0.045	  -0.032	  -0.008	   0.146	   0.137	   0.130	   0.130	   0.048	   0.051	   0.043	   0.049	    5512	    7822	    8451	    6550	    8451	     03:39
1224	  -0.078	  -0.067	  -0.028	   0.002	   0.015	  -0.016	   0.046	   0.012	   0.114	   0.122	   0.129	   0.142	   0.046	   0.047	   0.044	   0.050	    7288	    6381	    8100	    6618	    8100	     03:35
1225	  -0.043	  -0.014	   0.061	   0.044	  -0.002	   0.059	   0.035	  -0.007	   0.128	   0.134	   0.137	   0.142	   0.037	   0.052	   0.044	   0.039	    7991	    6518	    6805	    7366	    7991	     03:41
1226	  -0.032	  -0.007	   0.048	  -0.032	  -0.020	  -0.022	   0.014	   0.015	   0.126	   0.130	   0.120	   0.115	   0.040	   0.047	   0.048	   0.046	    7405	    5785	    5921	    9273	    9273	     03:35
1227	  -0.027	  -0.014	   0.020	   0.048	   0.040	  -0.055	  -0.046	  -0.030	   0.132	   0.115	   0.133	   0.127	   0.050	   0.044	   0.047	   0.043	    6581	    6630	    8088	    7207	    8088	     03:41
1228	  -0.050	  -0.008	   0.040	  -0.035	  -0.031	   0.002	  -0.017	   0.001	   0.140	   0.144	   0.135	   0.124	   0.034	   0.053	   0.049	   0.036	    7802	    5586	    5854	    9258	    9258	     03:37
1229	  -0.017	   0.065	   0.003	   0.034	  -0.061	  -0.009	  -0.010	   0.001	   0.093	   0.135	   0.145	   0.142	   0.046	   0.050	   0.041	   0.049	    9370	    4170	    7756	    7146	    9370	     04:05
1230	  -0.027	  -0.027	   0.030	  -0.024	  -0.055	   0.058	  -0.034	   0.002	   0.142	   0.138	   0.130	   0.121	   0.044	   0.045	   0.039	   0.048	    7057	    6807	    6123	    8544	    8544	     03:29
1231	   0.026	  -0.005	  -0.007	  -0.016	  -0.008	   0.034	   0.001	   0.010	   0.141	   0.135	   0.120	   0.131	   0.049	   0.050	   0.045	   0.043	    5729	    6949	    7899	    7696	    7899	     03:41
1232	   0.011	   0.013	  -0.014	   0.019	   0.038	   0.007	   0.024	  -0.061	   0.127	   0.122	   0.126	   0.107	   0.042	   0.043	   0.044	   0.053	    6107	    6109	    8279	    7854	    8279	     03:27
1233	  -0.027	   0.072	  -0.012	  -0.007	  -0.016	  -0.032	   0.025	   0.040	   0.133	   0.144	   0.110	   0.116	   0.047	   0.042	   0.044	   0.045	    8239	    4110	    8170	    7982	    8239	     03:39
1234	   0.008	  -0.039	  -0.056	   0.046	   0.017	   0.005	  -0.034	   0.003	   0.131	   0.137	   0.134	   0.130	   0.048	   0.042	   0.050	   0.045	    5761	    7352	    9533	    5714	    9533	     03:49
1235	   0.047	  -0.004	  -0.018	   0.073	   0.001	  -0.026	  -0.007	   0.025	   0.132	   0.131	   0.136	   0.152	   0.041	   0.044	   0.044	   0.049	    5607	    7583	    9681	    5622	    9681	     03:33
1236	   0.040	  -0.021	  -0.011	   0.001	   0.031	  -0.038	   0.045	  -0.000	   0.132	   0.130	   0.148	   0.132	   0.049	   0.040	   0.044	   0.045	    5109	    7282	    7961	    8051	    8051	     03:37
1237	   0.001	   0.007	   0.008	   0.019	   0.009	   0.011	   0.028	  -0.022	   0.128	   0.124	   0.124	   0.117	   0.046	   0.047	   0.046	   0.049	    6522	    6249	    7800	    7706	    7800	     03:47
1238	   0.035	  -0.007	  -0.003	   0.049	  -0.007	  -0.001	   0.024	  -0.035	   0.125	   0.138	   0.135	   0.123	   0.045	   0.044	   0.049	   0.054	    5920	    6812	    8539	    6982	    8539	     03:37
1239	  -0.010	  -0.001	   0.030	  -0.007	   0.015	   0.048	  -0.037	   0.006	   0.127	   0.115	   0.128	   0.132	   0.049	   0.042	   0.049	   0.040	    6792	    6780	    6937	    7990	    7990	     03:29
1240	   0.017	  -0.047	   0.032	  -0.043	   0.013	   0.007	  -0.013	  -0.033	   0.120	   0.145	   0.130	   0.130	   0.042	   0.045	   0.046	   0.045	    5917	    6972	    6419	    9077	    9077	     03:37
1241	   0.053	   0.022	  -0.013	   0.010	   0.014	   0.021	   0.013	   0.036	   0.143	   0.125	   0.126	   0.134	   0.051	   0.047	   0.048	   0.042	    5404	    7155	    8514	    7230	    8514	     03:41
1242	  -0.006	   0.017	   0.039	  -0.036	  -0.068	  -0.048	  -0.013	   0.013	   0.146	   0.103	   0.129	   0.129	   0.046	   0.049	   0.038	   0.042	    6415	    6721	    6270	    9141	    9141	     03:41
1243	  -0.017	   0.033	  -0.035	   0.005	   0.003	  -0.009	   0.006	  -0.006	   0.140	   0.139	   0.145	   0.137	   0.048	   0.043	   0.044	   0.047	    7266	    5293	    8403	    7384	    8403	     03:31
1244	  -0.012	   0.011	   0.013	   0.072	  -0.017	   0.004	  -0.001	  -0.005	   0.125	   0.113	   0.122	   0.131	   0.049	   0.039	   0.045	   0.045	    7053	    6603	    8706	    6138	    8706	     03:27
1245	   0.022	   0.037	  -0.049	   0.050	   0.025	  -0.017	  -0.004	  -0.040	   0.119	   0.158	   0.133	   0.130	   0.045	   0.046	   0.049	   0.043	    7146	    5009	    9864	    6307	    9864	     03:51
1246	  -0.064	   0.051	  -0.021	   0.020	   0.065	  -0.060	   0.001	  -0.034	   0.143	   0.140	   0.128	   0.127	   0.050	   0.042	   0.044	   0.042	    8198	    3954	    8787	    7537	    8787	     03:37
1247	   0.005	   0.015	   0.009	  -0.006	   0.024	  -0.008	   0.040	  -0.009	   0.121	   0.127	   0.130	   0.116	   0.046	   0.046	   0.046	   0.044	    6703	    5791	    7302	    8536	    8536	     03:35
1248	   0.032	  -0.058	   0.007	   0.028	  -0.009	   0.016	  -0.020	   0.045	   0.117	   0.122	   0.136	   0.143	   0.039	   0.055	   0.048	   0.044	    5429	    8444	    7936	    6679	    8444	     03:50
1249	  -0.019	  -0.051	   0.039	  -0.028	   0.018	  -0.014	   0.042	   0.085	   0.127	   0.136	   0.142	   0.125	   0.047	   0.045	   0.045	   0.041	    6681	    7040	    5762	    9173	    9173	     04:05
1250	  -0.007	  -0.001	  -0.008	   0.052	   0.023	   0.050	   0.050	   0.048	   0.129	   0.141	   0.118	   0.128	   0.045	   0.042	   0.043	   0.047	    7044	    6288	    8862	    6271	    8862	     03:39
1251	  -0.035	   0.031	   0.053	   0.006	   0.009	  -0.020	   0.051	   0.026	   0.137	   0.134	   0.122	   0.126	   0.046	   0.039	   0.044	   0.047	    7885	    5152	    6797	    8651	    8651	     03:35
1252	   0.006	  -0.019	   0.016	   0.008	   0.015	  -0.097	  -0.001	  -0.024	   0.117	   0.129	   0.132	   0.147	   0.042	   0.046	   0.040	   0.044	    6225	    6579	    8025	    7752	    8025	     03:39
1253	  -0.031	   0.039	   0.030	  -0.007	  -0.040	   0.043	   0.013	  -0.039	   0.143	   0.143	   0.127	   0.113	   0.050	   0.041	   0.043	   0.041	    7847	    4935	    6757	    8927	    8927	     03:51
