 IND	    DX_1	    DX_2	    DX_3	    DX_4	    DY_1	    DY_2	    DY_3	    DY_4	    JEU1	    JEU2	    JEU3	    JEU4	    INT1	    INT2	    INT3	    INT4	      F1	      F2	      F3	      F4	     FIT	      TIME
 947	   0.027	   0.011	   0.006	   0.033	  -0.012	  -0.014	   0.000	   0.005	   0.099	   0.076	   0.068	   0.086	   0.045	   0.048	   0.045	   0.038	    5627	    7145	    8777	    6883	    8777	     03:37
 948	   0.005	  -0.012	   0.016	  -0.036	  -0.048	  -0.001	   0.005	   0.014	   0.089	   0.072	   0.079	   0.060	   0.050	   0.043	   0.047	   0.042	    6077	    6885	    6284	    9093	    9093	     03:35
 949	   0.036	  -0.001	   0.007	   0.008	  -0.008	   0.020	  -0.013	   0.001	   0.067	   0.059	   0.101	   0.068	   0.049	   0.045	   0.057	   0.051	    5877	    7308	    6850	    8095	    8095	     03:39
 950	  -0.011	   0.008	  -0.029	   0.017	   0.020	  -0.004	  -0.019	   0.009	   0.085	   0.070	   0.087	   0.079	   0.041	   0.042	   0.046	   0.046	    6624	    6434	    8403	    6984	    8403	     03:21
 951	  -0.021	  -0.015	  -0.000	   0.005	  -0.007	  -0.009	   0.040	  -0.029	   0.089	   0.071	   0.082	   0.072	   0.034	   0.046	   0.035	   0.051	    6333	    6594	    7682	    7835	    7835	     03:29
 952	   0.008	  -0.021	   0.013	   0.033	   0.022	  -0.012	   0.033	  -0.020	   0.097	   0.083	   0.069	   0.084	   0.038	   0.050	   0.051	   0.041	    5566	    7108	    8604	    7019	    8604	     03:25
 953	   0.012	  -0.015	  -0.003	   0.004	   0.015	   0.027	   0.005	  -0.010	   0.075	   0.083	   0.095	   0.084	   0.052	   0.044	   0.039	   0.042	    6344	    6802	    7513	    7690	    7690	     03:23
 954	   0.008	  -0.004	   0.021	   0.014	  -0.027	   0.033	  -0.004	   0.017	   0.083	   0.076	   0.092	   0.076	   0.044	   0.047	   0.051	   0.037	    6637	    7021	    6938	    7831	    7831	     03:29
 955	  -0.002	   0.032	   0.003	   0.016	   0.005	   0.054	   0.006	   0.006	   0.082	   0.095	   0.077	   0.081	   0.044	   0.050	   0.045	   0.050	    7523	    5503	    7880	    7319	    7880	     03:33
 956	  -0.006	  -0.009	   0.030	  -0.001	   0.021	  -0.006	  -0.015	  -0.003	   0.076	   0.078	   0.085	   0.081	   0.048	   0.045	   0.043	   0.042	    6758	    6478	    6940	    8240	    8240	     03:27
 957	  -0.024	   0.005	  -0.012	   0.002	   0.002	   0.030	  -0.029	   0.014	   0.083	   0.086	   0.075	   0.090	   0.049	   0.044	   0.044	   0.048	    7355	    5999	    8103	    6893	    8103	     03:31
 958	   0.000	  -0.009	  -0.022	  -0.009	   0.006	   0.006	  -0.007	   0.004	   0.069	   0.067	   0.109	   0.084	   0.046	   0.048	   0.047	   0.045	    6554	    6730	    7245	    7780	    7780	     03:21
 959	   0.002	   0.001	  -0.000	  -0.001	   0.010	   0.015	  -0.057	  -0.012	   0.058	   0.080	   0.078	   0.081	   0.041	   0.049	   0.049	   0.045	    7255	    6113	    7646	    7423	    7646	     03:43
 960	  -0.000	  -0.043	  -0.005	  -0.005	   0.001	   0.015	   0.005	   0.026	   0.094	   0.075	   0.073	   0.097	   0.046	   0.042	   0.052	   0.044	    5487	    7813	    8133	    6910	    8133	     03:51
 961	  -0.001	   0.001	   0.004	  -0.009	  -0.021	  -0.000	  -0.026	   0.047	   0.065	   0.081	   0.076	   0.084	   0.047	   0.043	   0.045	   0.045	    7304	    6217	    7350	    7644	    7644	     03:21
 962	   0.002	   0.001	   0.009	   0.025	  -0.030	  -0.003	   0.017	  -0.017	   0.083	   0.073	   0.077	   0.089	   0.041	   0.046	   0.045	   0.037	    6510	    6772	    8201	    7038	    8201	     03:31
 963	   0.028	  -0.008	  -0.003	  -0.007	  -0.002	   0.020	  -0.042	  -0.005	   0.062	   0.088	   0.072	   0.067	   0.048	   0.049	   0.050	   0.044	    6461	    6448	    7531	    7814	    7814	     03:21
 964	   0.030	   0.025	  -0.011	   0.016	   0.010	   0.006	  -0.009	   0.020	   0.076	   0.084	   0.078	   0.101	   0.048	   0.035	   0.055	   0.043	    6536	    6290	    8786	    6783	    8786	     04:03
 965	  -0.005	   0.029	   0.014	  -0.012	   0.020	  -0.005	   0.001	  -0.020	   0.075	   0.079	   0.093	   0.086	   0.045	   0.043	   0.039	   0.042	    7311	    5480	    7131	    8537	    8537	     03:44
 966	  -0.000	   0.026	   0.021	   0.009	   0.002	  -0.004	   0.007	   0.012	   0.058	   0.072	   0.074	   0.090	   0.048	   0.043	   0.043	   0.041	    7565	    5719	    7649	    7543	    7649	     03:29
 967	  -0.015	   0.005	  -0.002	  -0.005	   0.026	   0.015	   0.035	  -0.018	   0.093	   0.085	   0.084	   0.082	   0.041	   0.043	   0.048	   0.048	    6612	    5972	    7767	    7975	    7975	     03:27
 968	   0.015	   0.016	  -0.017	   0.003	   0.026	   0.006	   0.028	  -0.023	   0.080	   0.064	   0.082	   0.086	   0.047	   0.045	   0.042	   0.048	    5982	    6520	    8376	    7393	    8376	     03:17
 969	  -0.002	   0.040	  -0.004	  -0.000	   0.020	   0.015	  -0.007	   0.001	   0.080	   0.073	   0.075	   0.069	   0.043	   0.043	   0.042	   0.041	    7099	    5567	    7799	    7959	    7959	     03:25
 970	   0.033	   0.005	  -0.027	  -0.030	   0.005	   0.018	   0.005	  -0.006	   0.083	   0.074	   0.075	   0.072	   0.045	   0.044	   0.045	   0.042	    5505	    6758	    7967	    8082	    8082	     03:39
 971	  -0.011	   0.010	   0.018	   0.001	  -0.008	   0.026	  -0.008	   0.007	   0.075	   0.080	   0.066	   0.078	   0.049	   0.040	   0.043	   0.045	    7255	    6005	    7479	    7645	    7645	     03:31
 972	   0.025	  -0.017	  -0.018	   0.001	  -0.013	   0.020	  -0.001	   0.030	   0.078	   0.076	   0.078	   0.088	   0.042	   0.050	   0.044	   0.041	    5872	    7377	    8201	    6941	    8201	     03:27
 973	  -0.001	   0.003	   0.014	  -0.008	   0.031	  -0.005	   0.003	  -0.014	   0.095	   0.078	   0.077	   0.078	   0.041	   0.051	   0.039	   0.049	    6181	    6498	    7457	    8186	    8186	     03:47
 974	   0.007	  -0.005	  -0.011	   0.012	  -0.017	   0.035	  -0.002	   0.007	   0.063	   0.081	   0.070	   0.067	   0.036	   0.051	   0.042	   0.042	    6944	    6404	    7907	    7158	    7907	     03:46
 975	  -0.001	   0.020	   0.023	  -0.016	  -0.019	   0.017	  -0.002	   0.010	   0.088	   0.076	   0.080	   0.074	   0.046	   0.045	   0.033	   0.049	    6887	    6267	    6744	    8538	    8538	     03:53
 976	   0.027	  -0.021	  -0.006	   0.011	   0.016	  -0.011	   0.013	   0.013	   0.082	   0.071	   0.086	   0.075	   0.048	   0.051	   0.048	   0.042	    5355	    7492	    7853	    7570	    7853	     03:45
 977	  -0.011	   0.002	  -0.001	   0.004	   0.003	  -0.010	  -0.036	   0.017	   0.074	   0.072	   0.064	   0.070	   0.046	   0.042	   0.043	   0.050	    6891	    6295	    7895	    7384	    7895	     03:41
 978	   0.002	   0.006	   0.021	   0.010	   0.012	  -0.006	  -0.004	  -0.027	   0.059	   0.064	   0.095	   0.065	   0.050	   0.050	   0.041	   0.044	    6927	    6213	    6700	    8447	    8447	     03:58
 979	   0.022	   0.003	   0.003	  -0.009	  -0.010	  -0.029	   0.016	   0.035	   0.095	   0.107	   0.080	   0.065	   0.039	   0.044	   0.045	   0.048	    6285	    6244	    7401	    8583	    8583	     03:45
 980	  -0.003	   0.017	  -0.002	  -0.025	  -0.013	   0.002	   0.021	   0.006	   0.078	   0.074	   0.074	   0.083	   0.043	   0.048	   0.056	   0.038	    6800	    5842	    7566	    8069	    8069	     04:55
 981	  -0.002	  -0.000	   0.003	   0.001	  -0.002	   0.008	  -0.015	   0.002	   0.085	   0.094	   0.084	   0.095	   0.047	   0.039	   0.046	   0.040	    6874	    6242	    7864	    7492	    7864	     03:29
 982	   0.006	   0.042	   0.004	  -0.004	   0.031	   0.016	  -0.010	  -0.009	   0.082	   0.071	   0.078	   0.078	   0.043	   0.049	   0.049	   0.037	    6874	    5706	    7721	    8051	    8051	     03:27
 983	   0.011	  -0.006	  -0.022	   0.025	  -0.003	   0.004	   0.034	  -0.017	   0.093	   0.075	   0.084	   0.061	   0.044	   0.036	   0.038	   0.042	    5653	    6908	    8425	    7517	    8425	     03:31
 984	   0.005	   0.004	  -0.041	  -0.000	   0.005	  -0.021	   0.007	   0.006	   0.064	   0.086	   0.099	   0.072	   0.054	   0.047	   0.046	   0.040	    6863	    5729	    7991	    7689	    7991	     03:25
 985	   0.012	  -0.004	   0.018	  -0.004	  -0.014	   0.002	   0.014	   0.007	   0.080	   0.079	   0.071	   0.077	   0.046	   0.040	   0.039	   0.045	    6291	    6727	    7476	    7997	    7997	     03:29
 986	  -0.002	  -0.010	   0.001	  -0.043	  -0.000	   0.003	   0.014	  -0.012	   0.094	   0.063	   0.076	   0.097	   0.041	   0.042	   0.044	   0.043	    5690	    7109	    7484	    8111	    8111	     03:25
 987	  -0.020	  -0.008	   0.025	   0.014	  -0.000	  -0.023	   0.023	   0.009	   0.075	   0.072	   0.091	   0.073	   0.042	   0.038	   0.043	   0.039	    7105	    6387	    6914	    8246	    8246	     03:31
 988	  -0.015	   0.018	   0.034	  -0.012	  -0.000	  -0.005	  -0.005	  -0.024	   0.080	   0.077	   0.076	   0.073	   0.043	   0.042	   0.047	   0.047	    7159	    5687	    6750	    8716	    8716	     03:29
 989	  -0.005	  -0.003	   0.003	   0.008	   0.020	  -0.004	   0.000	   0.010	   0.064	   0.079	   0.098	   0.080	   0.045	   0.050	   0.052	   0.036	    7118	    6114	    7248	    7889	    7889	     03:23
 990	  -0.002	   0.011	   0.006	  -0.020	   0.005	  -0.009	  -0.009	   0.011	   0.079	   0.073	   0.078	   0.076	   0.041	   0.042	   0.054	   0.039	    6704	    6119	    7224	    8357	    8357	     03:23
 991	  -0.023	  -0.021	   0.003	   0.009	   0.005	  -0.015	  -0.017	  -0.026	   0.087	   0.070	   0.077	   0.068	   0.047	   0.048	   0.042	   0.049	    6299	    6733	    7603	    7642	    7642	     03:21
 992	  -0.022	   0.024	   0.000	   0.007	   0.007	  -0.034	  -0.000	  -0.012	   0.066	   0.068	   0.068	   0.085	   0.042	   0.041	   0.040	   0.044	    7453	    5443	    8236	    7367	    8236	     03:27
 993	  -0.016	   0.012	   0.019	   0.035	   0.001	  -0.005	   0.002	  -0.002	   0.084	   0.099	   0.073	   0.066	   0.048	   0.045	   0.044	   0.044	    7429	    5475	    7805	    7629	    7805	     03:31
 994	   0.001	  -0.013	   0.032	  -0.026	  -0.000	  -0.002	   0.011	   0.016	   0.091	   0.070	   0.085	   0.074	   0.041	   0.045	   0.052	   0.045	    6028	    7067	    6298	    8946	    8946	     03:31
 995	   0.007	  -0.018	   0.008	   0.014	   0.029	   0.005	   0.007	  -0.000	   0.082	   0.089	   0.091	   0.061	   0.051	   0.047	   0.042	   0.037	    6272	    6620	    7217	    8256	    8256	     03:21
 996	  -0.003	  -0.009	  -0.014	  -0.001	  -0.008	  -0.032	  -0.007	  -0.027	   0.087	   0.076	   0.090	   0.094	   0.042	   0.040	   0.046	   0.046	    6129	    6689	    8167	    7444	    8167	     03:25
 997	  -0.016	  -0.007	  -0.012	  -0.003	  -0.006	  -0.004	   0.001	   0.004	   0.085	   0.076	   0.081	   0.073	   0.046	   0.045	   0.044	   0.042	    6574	    6402	    7690	    7692	    7692	     03:17
 998	  -0.010	   0.005	   0.006	  -0.014	  -0.005	  -0.009	  -0.014	  -0.010	   0.093	   0.074	   0.081	   0.101	   0.041	   0.047	   0.045	   0.045	    6517	    6520	    7758	    7614	    7758	     03:21
 999	  -0.028	  -0.001	   0.020	  -0.017	   0.047	  -0.013	  -0.025	   0.006	   0.072	   0.081	   0.089	   0.064	   0.052	   0.048	   0.041	   0.056	    7390	    5545	    6451	    8923	    8923	     03:51
1000	  -0.013	   0.014	   0.019	  -0.029	   0.002	  -0.036	   0.019	   0.022	   0.086	   0.085	   0.086	   0.076	   0.043	   0.047	   0.045	   0.040	    7036	    5705	    6658	    9077	    9077	     03:47
1001	  -0.022	   0.035	  -0.012	   0.011	  -0.017	  -0.010	  -0.011	  -0.002	   0.067	   0.093	   0.083	   0.088	   0.040	   0.050	   0.051	   0.044	    8266	    4705	    8101	    7232	    8266	     03:49
1002	  -0.001	   0.009	   0.011	  -0.014	  -0.008	  -0.023	  -0.004	  -0.008	   0.072	   0.076	   0.094	   0.070	   0.046	   0.045	   0.046	   0.047	    6907	    5941	    6710	    8744	    8744	     03:51
1003	   0.007	   0.015	  -0.021	  -0.005	  -0.028	  -0.022	  -0.004	   0.003	   0.075	   0.071	   0.088	   0.077	   0.043	   0.041	   0.042	   0.038	    6617	    6231	    7904	    7771	    7904	     03:45
1004	   0.021	  -0.026	  -0.007	   0.009	   0.001	   0.023	   0.006	  -0.010	   0.078	   0.072	   0.071	   0.094	   0.047	   0.047	   0.050	   0.047	    5551	    7548	    8469	    6646	    8469	     03:48
1005	  -0.010	  -0.013	   0.005	  -0.021	   0.006	  -0.011	  -0.011	   0.027	   0.075	   0.077	   0.078	   0.067	   0.047	   0.044	   0.045	   0.042	    6698	    6384	    6928	    8434	    8434	     03:45
1006	   0.026	  -0.003	   0.005	   0.003	   0.006	  -0.032	  -0.047	  -0.014	   0.071	   0.071	   0.094	   0.055	   0.046	   0.045	   0.044	   0.048	    6022	    6783	    6965	    8629	    8629	     03:31
1007	  -0.011	   0.010	  -0.038	  -0.000	   0.018	  -0.007	   0.021	   0.018	   0.095	   0.090	   0.083	   0.070	   0.049	   0.049	   0.046	   0.040	    6550	    5806	    8404	    7535	    8404	     03:45
1008	  -0.006	   0.026	  -0.000	   0.001	   0.024	  -0.006	  -0.009	  -0.029	   0.079	   0.076	   0.064	   0.065	   0.054	   0.046	   0.050	   0.042	    6787	    5441	    8019	    7948	    8019	     03:27
1009	  -0.010	   0.013	   0.005	   0.007	   0.003	  -0.001	   0.009	  -0.032	   0.076	   0.092	   0.060	   0.085	   0.047	   0.049	   0.049	   0.052	    7144	    5347	    8391	    7221	    8391	     03:31
1010	  -0.012	   0.013	  -0.005	  -0.011	   0.010	  -0.001	   0.003	   0.014	   0.088	   0.074	   0.080	   0.091	   0.045	   0.040	   0.040	   0.045	    6780	    6217	    7836	    7664	    7836	     03:23
1011	  -0.012	   0.022	   0.020	   0.011	  -0.009	   0.014	  -0.016	   0.000	   0.077	   0.100	   0.076	   0.078	   0.043	   0.046	   0.038	   0.040	    7866	    5308	    7487	    7856	    7866	     03:41
1012	  -0.018	  -0.007	  -0.017	   0.016	   0.002	   0.014	   0.001	   0.021	   0.086	   0.071	   0.079	   0.084	   0.046	   0.046	   0.044	   0.052	    6656	    6715	    8215	    6725	    8215	     03:41
1013	  -0.020	  -0.014	  -0.001	  -0.014	   0.010	   0.006	  -0.005	  -0.001	   0.083	   0.081	   0.099	   0.078	   0.046	   0.044	   0.039	   0.051	    6813	    6380	    6868	    8283	    8283	     03:47
1014	   0.018	   0.001	   0.003	   0.004	  -0.004	  -0.033	  -0.022	   0.007	   0.098	   0.075	   0.078	   0.074	   0.049	   0.046	   0.044	   0.044	    5635	    7028	    7838	    7873	    7873	     03:45
1015	  -0.002	  -0.011	   0.011	   0.011	   0.020	   0.006	  -0.003	  -0.027	   0.081	   0.084	   0.076	   0.082	   0.049	   0.044	   0.047	   0.047	    6433	    6445	    7860	    7509	    7860	     03:37
1016	  -0.002	   0.000	   0.047	  -0.014	   0.004	  -0.028	   0.008	   0.008	   0.086	   0.077	   0.082	   0.070	   0.042	   0.047	   0.045	   0.042	    6551	    6442	    6238	    9177	    9177	     03:47
1017	   0.007	   0.009	   0.000	  -0.022	  -0.001	   0.017	   0.007	   0.013	   0.059	   0.082	   0.093	   0.081	   0.050	   0.040	   0.036	   0.045	    7293	    5867	    6902	    8353	    8353	     03:39
1018	   0.023	   0.002	   0.023	   0.008	  -0.011	  -0.003	   0.007	   0.021	   0.072	   0.068	   0.073	   0.076	   0.045	   0.044	   0.042	   0.041	    6286	    6946	    7412	    7868	    7868	     03:43
1019	  -0.001	   0.019	   0.010	   0.014	   0.036	  -0.007	  -0.005	  -0.019	   0.090	   0.088	   0.073	   0.086	   0.039	   0.046	   0.053	   0.047	    6706	    5833	    8269	    7485	    8269	     03:25
1020	  -0.015	   0.007	   0.015	  -0.000	   0.029	  -0.024	  -0.011	   0.003	   0.078	   0.066	   0.084	   0.075	   0.050	   0.042	   0.039	   0.046	    6798	    6229	    7224	    8247	    8247	     03:27
1021	   0.016	   0.009	  -0.002	  -0.013	   0.014	   0.004	   0.037	   0.012	   0.085	   0.087	   0.046	   0.083	   0.040	   0.041	   0.053	   0.043	    6046	    6063	    8791	    7441	    8791	     03:33
1022	   0.031	   0.012	  -0.011	  -0.008	  -0.019	  -0.043	  -0.016	  -0.006	   0.098	   0.079	   0.074	   0.080	   0.047	   0.043	   0.040	   0.043	    5437	    6809	    8343	    7842	    8343	     03:31
1023	   0.007	  -0.008	  -0.013	   0.025	  -0.012	   0.019	  -0.024	  -0.004	   0.089	   0.092	   0.077	   0.074	   0.036	   0.040	   0.040	   0.047	    6421	    6763	    8383	    6993	    8383	     03:29
1024	  -0.007	   0.007	   0.018	   0.016	   0.024	   0.006	   0.002	  -0.011	   0.097	   0.090	   0.078	   0.083	   0.046	   0.052	   0.046	   0.040	    6627	    6190	    7797	    7660	    7797	     03:25
1025	  -0.011	   0.015	  -0.011	  -0.009	  -0.012	  -0.014	   0.010	  -0.020	   0.076	   0.071	   0.079	   0.072	   0.051	   0.049	   0.044	   0.040	    6809	    5747	    7715	    7980	    7980	     03:27
1026	  -0.003	   0.023	  -0.013	   0.003	   0.012	  -0.024	   0.004	   0.014	   0.082	   0.088	   0.090	   0.092	   0.050	   0.048	   0.048	   0.041	    7054	    5626	    8103	    7533	    8103	     03:35
1027	  -0.006	  -0.001	  -0.011	  -0.006	  -0.018	  -0.001	   0.016	  -0.015	   0.087	   0.079	   0.083	   0.073	   0.042	   0.048	   0.041	   0.048	    6441	    6317	    7650	    7899	    7899	     03:17
1028	  -0.011	   0.004	  -0.017	  -0.021	   0.021	   0.009	  -0.013	  -0.024	   0.068	   0.076	   0.087	   0.076	   0.048	   0.036	   0.044	   0.045	    6938	    5777	    7493	    8177	    8177	     03:21
1029	   0.035	   0.009	  -0.007	  -0.002	   0.003	   0.022	   0.015	  -0.025	   0.075	   0.065	   0.082	   0.085	   0.044	   0.036	   0.048	   0.045	    5719	    7017	    8064	    7621	    8064	     03:35
1030	  -0.003	  -0.028	   0.002	  -0.010	  -0.025	   0.003	  -0.008	   0.008	   0.074	   0.083	   0.095	   0.099	   0.042	   0.038	   0.042	   0.040	    6729	    6944	    7321	    7636	    7636	     03:29
1031	  -0.002	   0.001	  -0.005	   0.010	  -0.001	  -0.033	  -0.003	  -0.023	   0.088	   0.068	   0.074	   0.065	   0.041	   0.040	   0.050	   0.044	    6003	    6527	    8051	    7789	    8051	     03:43
1032	  -0.018	   0.003	   0.004	  -0.029	  -0.018	  -0.009	   0.008	  -0.034	   0.089	   0.074	   0.075	   0.075	   0.047	   0.049	   0.047	   0.045	    6489	    6021	    7219	    8473	    8473	     03:35
1033	   0.006	  -0.016	  -0.014	   0.027	  -0.006	  -0.008	   0.016	  -0.007	   0.068	   0.069	   0.077	   0.080	   0.042	   0.046	   0.040	   0.047	    6293	    6911	    8472	    6711	    8472	     03:23
1034	   0.001	   0.001	   0.013	  -0.023	  -0.012	   0.002	  -0.006	  -0.008	   0.085	   0.070	   0.073	   0.078	   0.051	   0.050	   0.040	   0.048	    6265	    6583	    7158	    8208	    8208	     03:21
1035	   0.004	  -0.025	  -0.021	   0.003	  -0.003	   0.031	  -0.002	  -0.012	   0.075	   0.077	   0.082	   0.090	   0.045	   0.044	   0.046	   0.049	    6181	    7095	    8194	    6843	    8194	     03:27
1036	   0.003	  -0.011	  -0.004	   0.008	  -0.025	   0.023	   0.009	   0.017	   0.094	   0.082	   0.081	   0.072	   0.041	   0.049	   0.038	   0.041	    6234	    7037	    7693	    7529	    7693	     03:27
1037	   0.021	  -0.005	   0.009	  -0.001	  -0.008	  -0.000	  -0.017	  -0.005	   0.085	   0.081	   0.085	   0.089	   0.050	   0.039	   0.050	   0.046	    6005	    6920	    7645	    7719	    7719	     03:31
1038	  -0.024	  -0.016	  -0.009	   0.014	   0.005	   0.004	  -0.003	  -0.016	   0.078	   0.065	   0.085	   0.077	   0.052	   0.038	   0.046	   0.050	    6584	    6706	    7790	    7224	    7790	     03:23
1039	  -0.015	  -0.035	  -0.016	   0.009	  -0.006	   0.000	   0.038	   0.015	   0.085	   0.073	   0.069	   0.085	   0.051	   0.038	   0.042	   0.044	    6005	    7104	    8514	    6801	    8514	     03:27
1040	  -0.008	  -0.001	   0.014	  -0.044	  -0.015	  -0.012	  -0.006	   0.012	   0.067	   0.077	   0.077	   0.069	   0.042	   0.048	   0.041	   0.051	    7080	    5902	    6344	    9008	    9008	     03:27
1041	  -0.023	  -0.012	  -0.001	  -0.009	  -0.010	   0.014	  -0.006	   0.007	   0.081	   0.079	   0.078	   0.072	   0.042	   0.048	   0.040	   0.044	    6944	    6341	    7251	    7870	    7870	     03:17
1042	  -0.006	  -0.011	   0.005	   0.007	  -0.010	   0.040	   0.001	   0.001	   0.074	   0.084	   0.098	   0.096	   0.047	   0.044	   0.039	   0.039	    7142	    6684	    7367	    7381	    7381	     03:27
1043	  -0.001	   0.006	  -0.008	  -0.018	   0.007	  -0.008	  -0.033	  -0.002	   0.085	   0.073	   0.069	   0.078	   0.045	   0.049	   0.042	   0.041	    6386	    6410	    7831	    7766	    7831	     03:15
1044	  -0.002	  -0.039	   0.006	  -0.014	  -0.011	   0.005	  -0.011	  -0.018	   0.070	   0.077	   0.067	   0.072	   0.046	   0.050	   0.046	   0.049	    6103	    6994	    7349	    7779	    7779	     03:31
1045	   0.018	  -0.018	   0.021	  -0.016	  -0.001	   0.004	  -0.004	   0.002	   0.095	   0.081	   0.082	   0.080	   0.039	   0.049	   0.048	   0.051	    5645	    7281	    6991	    8328	    8328	     03:31
1046	  -0.015	   0.011	   0.012	   0.004	   0.006	  -0.000	  -0.017	   0.007	   0.071	   0.070	   0.092	   0.088	   0.052	   0.046	   0.048	   0.042	    7314	    6054	    7216	    7745	    7745	     03:19
1047	   0.005	   0.010	  -0.018	  -0.009	   0.016	   0.015	  -0.020	  -0.015	   0.082	   0.057	   0.094	   0.084	   0.039	   0.044	   0.043	   0.050	    6180	    6873	    7679	    7644	    7679	     03:15
1048	   0.010	   0.001	   0.032	  -0.032	   0.020	   0.002	   0.006	   0.012	   0.084	   0.100	   0.086	   0.077	   0.037	   0.050	   0.048	   0.047	    6754	    6002	    6329	    9211	    9211	     03:27
1049	  -0.001	  -0.023	  -0.012	  -0.001	  -0.013	  -0.015	  -0.002	  -0.021	   0.077	   0.081	   0.068	   0.084	   0.049	   0.042	   0.048	   0.046	    6122	    6634	    8382	    7136	    8382	     03:29
1050	  -0.037	   0.025	   0.010	   0.003	   0.002	   0.037	  -0.001	   0.015	   0.057	   0.091	   0.071	   0.076	   0.054	   0.046	   0.043	   0.055	    8769	    4567	    7271	    7576	    8769	     03:27
1051	  -0.020	  -0.011	   0.012	  -0.015	   0.036	  -0.009	   0.007	   0.008	   0.084	   0.082	   0.093	   0.087	   0.041	   0.043	   0.043	   0.041	    6821	    6261	    7073	    8391	    8391	     03:31
1052	  -0.004	   0.028	  -0.019	  -0.004	  -0.002	   0.025	   0.010	   0.030	   0.078	   0.073	   0.080	   0.055	   0.043	   0.036	   0.046	   0.042	    7059	    5794	    7492	    8122	    8122	     03:31
1053	  -0.008	  -0.003	   0.010	   0.018	  -0.021	  -0.006	  -0.007	  -0.020	   0.080	   0.080	   0.087	   0.080	   0.049	   0.042	   0.060	   0.046	    6783	    6285	    7549	    7567	    7567	     03:17
1054	  -0.003	  -0.015	  -0.014	  -0.035	  -0.014	  -0.015	  -0.008	   0.003	   0.070	   0.076	   0.067	   0.071	   0.046	   0.051	   0.036	   0.047	    6398	    6342	    7499	    8101	    8101	     03:25
1055	   0.025	  -0.026	   0.013	   0.002	  -0.026	   0.017	  -0.028	  -0.027	   0.083	   0.091	   0.084	   0.076	   0.041	   0.048	   0.040	   0.044	    5896	    7292	    7307	    7955	    7955	     03:40
1056	   0.004	  -0.001	  -0.007	  -0.006	  -0.000	  -0.019	   0.034	  -0.035	   0.073	   0.078	   0.080	   0.086	   0.041	   0.056	   0.040	   0.038	    6395	    6136	    8093	    7721	    8093	     03:27
1057	  -0.013	   0.038	   0.004	  -0.006	  -0.005	  -0.007	   0.010	  -0.002	   0.057	   0.087	   0.068	   0.079	   0.045	   0.045	   0.043	   0.044	    8169	    4548	    7752	    7886	    8169	     03:27
1058	  -0.000	   0.044	   0.013	   0.009	  -0.001	  -0.002	  -0.033	  -0.032	   0.080	   0.086	   0.078	   0.091	   0.044	   0.040	   0.045	   0.045	    7479	    5325	    8009	    7637	    8009	     03:37
1059	   0.006	  -0.022	   0.009	   0.002	   0.035	   0.025	   0.012	   0.007	   0.074	   0.068	   0.093	   0.086	   0.049	   0.047	   0.041	   0.046	    6128	    7260	    7244	    7703	    7703	     03:31
1060	  -0.007	  -0.013	  -0.002	  -0.008	   0.010	  -0.017	  -0.006	  -0.008	   0.078	   0.066	   0.086	   0.059	   0.042	   0.041	   0.048	   0.045	    6221	    6642	    7065	    8452	    8452	     03:25
1061	  -0.019	  -0.054	   0.022	  -0.012	   0.006	  -0.044	  -0.004	  -0.002	   0.082	   0.072	   0.083	   0.087	   0.044	   0.049	   0.042	   0.031	    5921	    7419	    7077	    8149	    8149	     03:33
1062	  -0.010	  -0.013	   0.010	  -0.016	  -0.008	   0.000	   0.013	  -0.003	   0.092	   0.073	   0.069	   0.060	   0.046	   0.043	   0.045	   0.046	    6063	    6667	    7115	    8451	    8451	     03:27
1063	  -0.009	   0.040	  -0.007	  -0.014	   0.012	   0.033	   0.021	   0.005	   0.075	   0.089	   0.086	   0.086	   0.051	   0.040	   0.047	   0.049	    7695	    4944	    7584	    8008	    8008	     03:29
1064	   0.001	  -0.002	  -0.002	  -0.007	   0.009	   0.002	  -0.010	  -0.017	   0.088	   0.078	   0.086	   0.082	   0.043	   0.044	   0.046	   0.041	    6268	    6592	    7637	    7924	    7924	     03:23
1065	   0.005	  -0.014	  -0.018	   0.022	  -0.010	   0.013	   0.001	  -0.003	   0.073	   0.095	   0.082	   0.063	   0.046	   0.049	   0.048	   0.052	    6648	    6258	    7992	    7271	    7992	     03:23
1066	  -0.028	   0.002	   0.006	   0.000	  -0.016	  -0.012	  -0.025	   0.010	   0.072	   0.076	   0.063	   0.082	   0.050	   0.044	   0.042	   0.041	    7406	    5915	    7807	    7330	    7807	     03:21
1067	   0.003	  -0.004	   0.012	   0.032	  -0.013	   0.006	  -0.021	  -0.013	   0.085	   0.075	   0.079	   0.070	   0.045	   0.045	   0.046	   0.050	    6388	    6871	    7761	    7289	    7761	     03:25
1068	  -0.006	   0.034	  -0.035	  -0.012	   0.013	  -0.027	   0.019	  -0.022	   0.065	   0.084	   0.087	   0.087	   0.049	   0.047	   0.041	   0.049	    7384	    4817	    8411	    7640	    8411	     03:55
1069	  -0.014	   0.009	   0.023	  -0.009	   0.005	  -0.027	   0.003	   0.016	   0.092	   0.083	   0.069	   0.083	   0.049	   0.044	   0.043	   0.039	    6776	    6054	    7462	    8195	    8195	     03:29
