 IND	  DX_1	  DX_2	  DX_3	  DX_4	  DY_1	  DY_2	  DY_3	  DY_4	  JEU1	  JEU2	  JEU3	  JEU4	  INT1	  INT2	  INT3	  INT4	    F1	    F2	    F3	    F4	   FIT	    TIME
 128	-0.021	-0.003	-0.004	 0.005	 0.023	 0.028	-0.019	 0.010	 0.085	 0.083	 0.088	 0.074	 0.036	 0.045	 0.050	 0.042	  7065	  6233	  7458	  7697	  7697	   05:14
 129	-0.007	-0.018	 0.007	 0.014	-0.025	 0.015	-0.000	-0.014	 0.097	 0.082	 0.081	 0.076	 0.050	 0.042	 0.050	 0.048	  6153	  6948	  7640	  7500	  7640	   04:36
 130	-0.019	-0.009	-0.006	 0.002	 0.012	 0.039	 0.014	 0.010	 0.095	 0.079	 0.089	 0.080	 0.046	 0.049	 0.047	 0.044	  6580	  6675	  7478	  7544	  7544	   04:29
 131	-0.002	-0.040	 0.010	 0.019	 0.010	 0.003	 0.010	 0.002	 0.090	 0.084	 0.079	 0.064	 0.046	 0.052	 0.047	 0.047	  5804	  7273	  7464	  7673	  7673	   04:33
 132	-0.014	 0.003	-0.006	-0.000	-0.040	 0.015	 0.002	-0.010	 0.074	 0.073	 0.085	 0.063	 0.049	 0.041	 0.045	 0.045	  7107	  6128	  7165	  7956	  7956	   03:53
 133	 0.015	-0.017	 0.004	-0.017	-0.021	-0.023	-0.013	-0.016	 0.067	 0.076	 0.057	 0.084	 0.047	 0.056	 0.040	 0.047	  6062	  6691	  7976	  7487	  7976	   04:11
 134	-0.034	-0.026	-0.003	 0.018	-0.008	 0.023	-0.022	 0.006	 0.089	 0.097	 0.070	 0.077	 0.045	 0.049	 0.050	 0.044	  7114	  6313	  8003	  6885	  8003	   03:07
 135	-0.006	-0.001	-0.025	 0.000	 0.026	-0.007	 0.020	-0.003	 0.079	 0.076	 0.062	 0.086	 0.042	 0.040	 0.034	 0.046	  6368	  6239	  8981	  6906	  8981	   05:28
 136	 0.001	 0.009	-0.011	-0.017	-0.000	 0.032	-0.001	-0.015	 0.101	 0.076	 0.089	 0.081	 0.046	 0.043	 0.045	 0.053	  6108	  6640	  7489	  7996	  7996	   03:47
 137	-0.022	-0.004	-0.001	-0.021	 0.001	-0.004	 0.005	 0.011	 0.078	 0.069	 0.073	 0.063	 0.048	 0.057	 0.045	 0.046	  6754	  6141	  7008	  8270	  8270	   05:21
 138	-0.016	-0.050	 0.005	 0.030	 0.012	 0.019	-0.000	 0.012	 0.063	 0.075	 0.081	 0.082	 0.043	 0.041	 0.043	 0.043	  6715	  7348	  7794	  6718	  7794	   03:59
 139	 0.005	 0.027	 0.030	 0.008	-0.014	 0.010	-0.026	-0.012	 0.095	 0.061	 0.068	 0.078	 0.048	 0.045	 0.044	 0.047	  6324	  6747	  7463	  7771	  7771	   04:13
 140	 0.005	-0.016	 0.011	-0.027	-0.006	-0.009	 0.008	 0.002	 0.077	 0.078	 0.083	 0.071	 0.043	 0.044	 0.042	 0.046	  6268	  6650	  6745	  8704	  8704	   04:01
 141	 0.003	-0.024	-0.028	 0.008	 0.006	 0.011	 0.020	-0.033	 0.062	 0.084	 0.071	 0.077	 0.045	 0.042	 0.048	 0.051	  6370	  6335	  8627	  6911	  8627	   04:28
 142	 0.008	 0.012	-0.014	 0.011	-0.002	 0.031	 0.002	 0.021	 0.087	 0.078	 0.068	 0.072	 0.048	 0.041	 0.042	 0.044	  6426	  6516	  8319	  7151	  8319	   05:39
 143	-0.009	 0.009	-0.013	 0.019	-0.003	 0.025	-0.001	 0.012	 0.086	 0.084	 0.075	 0.084	 0.051	 0.046	 0.049	 0.040	  6908	  6164	  8407	  6801	  8407	   04:05
 144	-0.010	 0.039	-0.010	-0.016	-0.009	 0.007	-0.013	 0.001	 0.086	 0.085	 0.085	 0.078	 0.048	 0.041	 0.050	 0.049	  7339	  5213	  7517	  8164	  8164	   04:13
 145	 0.001	 0.014	 0.022	 0.011	 0.027	-0.017	 0.029	-0.022	 0.087	 0.077	 0.084	 0.061	 0.051	 0.043	 0.051	 0.050	  6362	  5970	  7170	  8633	  8633	   04:27
 146	 0.003	-0.004	-0.027	-0.007	-0.011	-0.024	 0.017	 0.001	 0.081	 0.096	 0.074	 0.074	 0.041	 0.045	 0.041	 0.042	  6484	  5930	  8404	  7628	  8404	   03:24
 147	 0.011	-0.020	-0.055	-0.025	-0.006	-0.016	-0.023	 0.003	 0.080	 0.068	 0.069	 0.090	 0.053	 0.042	 0.043	 0.044	  5459	  7106	  9004	  6768	  9004	   05:19
 148	-0.013	 0.005	-0.012	 0.013	 0.011	-0.019	-0.013	-0.002	 0.076	 0.087	 0.078	 0.079	 0.051	 0.046	 0.040	 0.041	  7091	  5766	  8237	  7299	  8237	   04:45
 149	 0.006	 0.008	 0.032	-0.012	-0.001	-0.015	 0.007	 0.016	 0.070	 0.094	 0.073	 0.095	 0.038	 0.051	 0.047	 0.043	  7240	  5830	  7254	  8106	  8106	   04:27
 150	-0.008	-0.009	-0.015	-0.002	-0.014	-0.003	-0.015	 0.014	 0.081	 0.085	 0.070	 0.077	 0.054	 0.036	 0.051	 0.045	  6608	  6281	  8119	  7306	  8119	   03:57
 151	-0.019	-0.015	 0.007	-0.011	-0.005	 0.003	 0.019	-0.044	 0.081	 0.075	 0.079	 0.090	 0.041	 0.040	 0.042	 0.048	  6575	  6460	  7599	  7774	  7774	   03:35
 152	 0.022	-0.017	-0.013	-0.003	 0.012	-0.012	-0.008	 0.023	 0.104	 0.075	 0.083	 0.093	 0.041	 0.044	 0.044	 0.051	  5153	  7724	  8249	  7257	  8249	   04:29
 153	-0.017	 0.010	 0.027	 0.005	 0.005	 0.020	 0.003	 0.036	 0.075	 0.084	 0.070	 0.070	 0.049	 0.048	 0.046	 0.038	  7566	  5797	  7035	  8004	  8004	   04:12
 154	 0.027	 0.008	-0.018	 0.007	 0.002	-0.007	-0.033	 0.022	 0.075	 0.086	 0.078	 0.067	 0.046	 0.043	 0.044	 0.047	  6377	  6460	  8058	  7566	  8058	   04:55
 155	-0.000	-0.015	 0.025	 0.014	-0.028	-0.007	-0.007	 0.004	 0.080	 0.087	 0.074	 0.059	 0.046	 0.037	 0.044	 0.040	  6663	  6577	  7099	  8211	  8211	   03:59
 156	 0.005	-0.009	 0.009	-0.008	-0.015	-0.008	 0.016	-0.020	 0.082	 0.072	 0.089	 0.088	 0.048	 0.047	 0.045	 0.047	  6148	  6803	  7338	  7962	  7962	   04:44
 157	-0.003	-0.013	 0.019	 0.025	 0.010	-0.015	 0.022	-0.007	 0.082	 0.048	 0.084	 0.073	 0.044	 0.039	 0.042	 0.046	  5844	  7490	  7500	  7666	  7666	   04:29
 158	 0.004	-0.013	 0.019	-0.015	-0.004	 0.003	-0.017	-0.018	 0.085	 0.076	 0.092	 0.057	 0.045	 0.051	 0.043	 0.049	  6134	  6793	  6271	  9035	  9035	   05:09
 159	-0.010	-0.007	 0.003	-0.021	-0.033	-0.010	 0.023	-0.004	 0.073	 0.077	 0.079	 0.088	 0.039	 0.044	 0.045	 0.050	  6918	  6227	  7348	  7899	  7899	   04:06
 160	-0.025	 0.007	 0.009	 0.012	-0.014	 0.014	 0.026	 0.009	 0.086	 0.077	 0.095	 0.093	 0.050	 0.042	 0.044	 0.043	  7345	  6187	  7411	  7506	  7506	   04:34
 161	-0.018	 0.013	-0.008	-0.017	-0.010	-0.004	-0.021	 0.026	 0.096	 0.088	 0.073	 0.082	 0.043	 0.051	 0.048	 0.047	  6960	  5897	  7716	  7722	  7722	   05:26
 162	-0.005	 0.010	-0.007	-0.024	 0.017	-0.005	-0.003	 0.008	 0.076	 0.073	 0.078	 0.074	 0.047	 0.046	 0.036	 0.046	  6725	  6020	  7386	  8251	  8251	   03:56
 163	 0.013	 0.011	-0.000	 0.013	 0.006	-0.010	-0.016	-0.001	 0.080	 0.092	 0.076	 0.087	 0.044	 0.049	 0.042	 0.049	  6709	  6115	  8237	  7250	  8237	   04:16
 164	-0.002	-0.010	 0.004	-0.032	-0.004	 0.028	 0.013	-0.005	 0.075	 0.074	 0.072	 0.071	 0.039	 0.045	 0.038	 0.041	  6494	  6525	  7016	  8430	  8430	   04:10
 165	 0.010	-0.001	 0.016	 0.025	 0.016	-0.020	-0.005	 0.006	 0.072	 0.057	 0.077	 0.085	 0.050	 0.037	 0.044	 0.048	  6167	  7110	  7971	  7233	  7971	   04:12
 166	 0.007	-0.004	 0.014	-0.013	 0.000	-0.019	 0.008	 0.019	 0.058	 0.080	 0.087	 0.070	 0.043	 0.045	 0.044	 0.040	  7036	  6099	  6728	  8612	  8612	   03:58
 167	-0.014	 0.006	 0.012	-0.008	-0.007	 0.027	 0.007	-0.002	 0.084	 0.088	 0.091	 0.074	 0.044	 0.047	 0.046	 0.040	  7214	  5938	  6822	  8426	  8426	   04:30
 168	 0.009	 0.002	-0.004	-0.020	 0.005	-0.014	 0.014	-0.008	 0.078	 0.068	 0.072	 0.075	 0.043	 0.044	 0.050	 0.049	  6023	  6466	  7672	  8090	  8090	   03:55
 169	 0.002	-0.008	-0.008	-0.001	 0.000	 0.019	 0.031	 0.015	 0.068	 0.078	 0.093	 0.081	 0.040	 0.040	 0.054	 0.048	  6801	  6415	  7414	  7699	  7699	   04:04
 170	-0.023	 0.004	 0.029	-0.009	-0.026	-0.010	 0.009	 0.009	 0.082	 0.088	 0.073	 0.067	 0.047	 0.043	 0.046	 0.044	  7396	  5669	  6722	  8576	  8576	   04:07
 171	-0.002	-0.015	 0.011	-0.008	-0.014	 0.007	-0.011	 0.020	 0.077	 0.101	 0.078	 0.080	 0.046	 0.046	 0.039	 0.033	  7051	  6222	  7297	  8004	  8004	   03:55
 172	 0.002	-0.019	 0.020	-0.015	-0.013	 0.009	-0.003	-0.028	 0.072	 0.063	 0.079	 0.084	 0.038	 0.044	 0.049	 0.049	  6198	  7117	  7015	  8012	  8012	   04:39
 173	-0.012	-0.023	 0.011	-0.002	-0.005	 0.018	 0.014	-0.007	 0.082	 0.094	 0.065	 0.091	 0.040	 0.039	 0.048	 0.049	  6723	  6424	  7960	  7309	  7960	   04:22
 174	-0.015	 0.004	 0.013	 0.013	 0.005	 0.009	-0.011	 0.003	 0.085	 0.081	 0.089	 0.078	 0.046	 0.043	 0.040	 0.042	  7070	  6277	  7319	  7836	  7836	   03:44
 175	-0.001	-0.001	-0.017	-0.021	-0.009	 0.029	 0.011	 0.015	 0.086	 0.073	 0.081	 0.082	 0.042	 0.047	 0.041	 0.039	  6380	  6685	  7640	  7713	  7713	   03:53
 176	-0.046	 0.019	-0.017	 0.017	 0.008	 0.034	 0.001	-0.007	 0.074	 0.059	 0.090	 0.080	 0.037	 0.042	 0.044	 0.042	  7850	  5888	  7791	  7025	  7850	   04:21
 177	 0.030	-0.016	-0.016	 0.007	 0.002	 0.012	-0.012	-0.012	 0.067	 0.081	 0.095	 0.074	 0.038	 0.052	 0.049	 0.047	  6028	  6964	  7674	  7594	  7674	   04:20
 178	-0.002	-0.000	-0.010	-0.014	 0.039	 0.004	 0.019	-0.015	 0.070	 0.069	 0.098	 0.087	 0.045	 0.037	 0.045	 0.047	  6542	  6266	  7462	  8098	  8098	   03:49
 179	-0.002	-0.005	-0.013	 0.016	 0.022	-0.028	 0.025	 0.014	 0.082	 0.081	 0.092	 0.079	 0.040	 0.053	 0.045	 0.044	  6434	  6423	  8008	  7505	  8008	   04:04
 180	 0.018	 0.020	-0.038	-0.026	-0.002	 0.008	-0.016	-0.016	 0.085	 0.080	 0.072	 0.068	 0.047	 0.043	 0.047	 0.039	  6054	  5992	  8297	  7983	  8297	   04:22
 181	 0.008	-0.011	-0.007	 0.009	 0.025	-0.043	-0.007	-0.041	 0.083	 0.088	 0.082	 0.071	 0.046	 0.053	 0.038	 0.039	  6024	  6309	  8111	  7920	  8111	   03:47
 182	-0.001	-0.034	-0.001	-0.006	-0.024	-0.019	 0.015	 0.008	 0.075	 0.087	 0.072	 0.079	 0.052	 0.051	 0.042	 0.036	  6287	  6726	  7743	  7611	  7743	   04:03
 183	 0.014	 0.032	 0.003	-0.014	-0.029	 0.045	-0.020	 0.012	 0.069	 0.083	 0.067	 0.085	 0.042	 0.041	 0.053	 0.038	  7332	  5796	  7675	  7600	  7675	   04:20
 184	 0.001	 0.035	-0.014	 0.010	 0.023	-0.021	-0.013	 0.038	 0.065	 0.091	 0.086	 0.082	 0.046	 0.050	 0.048	 0.053	  7719	  5124	  8022	  7458	  8022	   04:02
 185	 0.034	 0.006	-0.000	 0.010	-0.001	-0.011	-0.001	-0.018	 0.094	 0.076	 0.075	 0.079	 0.046	 0.050	 0.046	 0.044	  5380	  7044	  8267	  7541	  8267	   04:07
 186	-0.014	-0.021	 0.013	 0.002	-0.018	 0.016	 0.006	 0.013	 0.071	 0.078	 0.074	 0.095	 0.048	 0.043	 0.036	 0.042	  7045	  6742	  7613	  7165	  7613	   03:55
 187	 0.039	 0.016	-0.002	-0.019	-0.007	 0.012	 0.008	-0.019	 0.080	 0.083	 0.082	 0.083	 0.047	 0.042	 0.047	 0.045	  5947	  6440	  7678	  8212	  8212	   04:25
 188	-0.016	 0.005	 0.019	 0.018	 0.007	-0.008	-0.005	 0.014	 0.091	 0.093	 0.091	 0.098	 0.044	 0.037	 0.045	 0.046	  7222	  6128	  7675	  7513	  7675	   04:43
 189	 0.006	-0.012	-0.011	-0.009	 0.007	-0.008	-0.006	-0.006	 0.078	 0.079	 0.076	 0.072	 0.049	 0.041	 0.043	 0.041	  6131	  6562	  7818	  7864	  7864	   03:56
 190	-0.004	-0.022	 0.005	-0.037	-0.020	-0.002	-0.025	 0.033	 0.077	 0.084	 0.076	 0.080	 0.047	 0.044	 0.044	 0.052	  6599	  6639	  6851	  8273	  8273	   04:00
 191	-0.030	 0.011	-0.018	 0.004	 0.008	-0.017	 0.001	-0.012	 0.092	 0.080	 0.086	 0.072	 0.049	 0.046	 0.046	 0.048	  6941	  5671	  7897	  7722	  7897	   04:37
 192	-0.021	 0.017	-0.006	-0.018	 0.005	-0.002	-0.012	-0.001	 0.068	 0.095	 0.086	 0.067	 0.037	 0.040	 0.048	 0.044	  7876	  4886	  7106	  8574	  8574	   04:19
 193	 0.018	 0.008	 0.013	 0.012	-0.019	 0.002	-0.011	 0.007	 0.084	 0.069	 0.088	 0.094	 0.050	 0.043	 0.043	 0.047	  6245	  7046	  7671	  7385	  7671	   04:21
 194	-0.003	 0.017	 0.017	-0.007	 0.002	 0.013	-0.031	 0.012	 0.086	 0.072	 0.088	 0.087	 0.048	 0.036	 0.043	 0.043	  6883	  6468	  7136	  8066	  8066	   04:13
 195	 0.024	 0.013	-0.010	 0.003	 0.004	 0.008	-0.014	 0.033	 0.071	 0.070	 0.098	 0.085	 0.042	 0.048	 0.047	 0.046	  6527	  6742	  7535	  7582	  7582	   03:58
 196	-0.031	 0.018	-0.005	-0.003	 0.015	-0.025	 0.022	-0.002	 0.086	 0.071	 0.097	 0.068	 0.049	 0.044	 0.039	 0.041	  7142	  5615	  7162	  8488	  8488	   04:18
 197	 0.010	 0.009	-0.004	 0.021	 0.003	 0.018	 0.004	 0.004	 0.106	 0.084	 0.090	 0.078	 0.048	 0.041	 0.046	 0.050	  6029	  6801	  7973	  7460	  7973	   04:51
 198	 0.007	-0.011	-0.010	 0.006	 0.012	-0.001	 0.020	 0.021	 0.071	 0.079	 0.085	 0.072	 0.050	 0.048	 0.041	 0.049	  6445	  6557	  7655	  7620	  7655	   04:17
 199	-0.013	 0.004	-0.020	 0.022	-0.020	 0.010	-0.021	-0.027	 0.092	 0.074	 0.074	 0.093	 0.047	 0.051	 0.048	 0.046	  6498	  6600	  8829	  6290	  8829	   04:17
 200	 0.001	 0.020	 0.006	 0.021	-0.015	-0.003	-0.007	-0.022	 0.094	 0.067	 0.082	 0.076	 0.045	 0.047	 0.043	 0.046	  6334	  6575	  7885	  7512	  7885	   04:07
